scenario,year,month,temp_mean_c,warming_delta,HDD_monthly,CDD_monthly
SSP1-2.6,2025,1,0.469,0.183,450.9,0.0
SSP1-2.6,2025,2,2.218,0.183,398.5,0.0
SSP1-2.6,2025,3,6.32,0.183,275.4,0.0
SSP1-2.6,2025,4,11.814,0.183,110.6,0.0
SSP1-2.6,2025,5,16.459,0.183,0.0,0.0
SSP1-2.6,2025,6,20.251,0.183,0.0,67.5
SSP1-2.6,2025,7,22.083,0.183,0.0,122.5
SSP1-2.6,2025,8,21.587,0.183,0.0,107.6
SSP1-2.6,2025,9,16.404,0.183,0.0,0.0
SSP1-2.6,2025,10,11.194,0.183,129.2,0.0
SSP1-2.6,2025,11,6.221,0.183,278.4,0.0
SSP1-2.6,2025,12,1.469,0.183,420.9,0.0
SSP1-2.6,2026,1,0.506,0.22,449.8,0.0
SSP1-2.6,2026,2,2.255,0.22,397.4,0.0
SSP1-2.6,2026,3,6.357,0.22,274.3,0.0
SSP1-2.6,2026,4,11.851,0.22,109.5,0.0
SSP1-2.6,2026,5,16.496,0.22,0.0,0.0
SSP1-2.6,2026,6,20.288,0.22,0.0,68.6
SSP1-2.6,2026,7,22.12,0.22,0.0,123.6
SSP1-2.6,2026,8,21.624,0.22,0.0,108.7
SSP1-2.6,2026,9,16.441,0.22,0.0,0.0
SSP1-2.6,2026,10,11.23,0.22,128.1,0.0
SSP1-2.6,2026,11,6.257,0.22,277.3,0.0
SSP1-2.6,2026,12,1.505,0.22,419.8,0.0
SSP1-2.6,2027,1,0.543,0.257,448.7,0.0
SSP1-2.6,2027,2,2.291,0.257,396.3,0.0
SSP1-2.6,2027,3,6.393,0.257,273.2,0.0
SSP1-2.6,2027,4,11.887,0.257,108.4,0.0
SSP1-2.6,2027,5,16.532,0.257,0.0,0.0
SSP1-2.6,2027,6,20.325,0.257,0.0,69.7
SSP1-2.6,2027,7,22.156,0.257,0.0,124.7
SSP1-2.6,2027,8,21.661,0.257,0.0,109.8
SSP1-2.6,2027,9,16.477,0.257,0.0,0.0
SSP1-2.6,2027,10,11.267,0.257,127.0,0.0
SSP1-2.6,2027,11,6.294,0.257,276.2,0.0
SSP1-2.6,2027,12,1.542,0.257,418.7,0.0
SSP1-2.6,2028,1,0.579,0.293,447.6,0.0
SSP1-2.6,2028,2,2.328,0.293,395.2,0.0
SSP1-2.6,2028,3,6.43,0.293,272.1,0.0
SSP1-2.6,2028,4,11.924,0.293,107.3,0.0
SSP1-2.6,2028,5,16.569,0.293,0.0,0.0
SSP1-2.6,2028,6,20.361,0.293,0.0,70.8
SSP1-2.6,2028,7,22.193,0.293,0.0,125.8
SSP1-2.6,2028,8,21.697,0.293,0.0,110.9
SSP1-2.6,2028,9,16.514,0.293,0.0,0.0
SSP1-2.6,2028,10,11.304,0.293,125.9,0.0
SSP1-2.6,2028,11,6.331,0.293,275.1,0.0
SSP1-2.6,2028,12,1.579,0.293,417.6,0.0
SSP1-2.6,2029,1,0.616,0.33,446.5,0.0
SSP1-2.6,2029,2,2.365,0.33,394.1,0.0
SSP1-2.6,2029,3,6.467,0.33,271.0,0.0
SSP1-2.6,2029,4,11.961,0.33,106.2,0.0
SSP1-2.6,2029,5,16.606,0.33,0.0,0.0
SSP1-2.6,2029,6,20.398,0.33,0.0,71.9
SSP1-2.6,2029,7,22.23,0.33,0.0,126.9
SSP1-2.6,2029,8,21.734,0.33,0.0,112.0
SSP1-2.6,2029,9,16.551,0.33,0.0,0.0
SSP1-2.6,2029,10,11.34,0.33,124.8,0.0
SSP1-2.6,2029,11,6.367,0.33,274.0,0.0
SSP1-2.6,2029,12,1.615,0.33,416.5,0.0
SSP1-2.6,2030,1,0.653,0.367,445.4,0.0
SSP1-2.6,2030,2,2.401,0.367,393.0,0.0
SSP1-2.6,2030,3,6.503,0.367,269.9,0.0
SSP1-2.6,2030,4,11.997,0.367,105.1,0.0
SSP1-2.6,2030,5,16.642,0.367,0.0,0.0
SSP1-2.6,2030,6,20.435,0.367,0.0,73.0
SSP1-2.6,2030,7,22.266,0.367,0.0,128.0
SSP1-2.6,2030,8,21.771,0.367,0.0,113.1
SSP1-2.6,2030,9,16.587,0.367,0.0,0.0
SSP1-2.6,2030,10,11.377,0.367,123.7,0.0
SSP1-2.6,2030,11,6.404,0.367,272.9,0.0
SSP1-2.6,2030,12,1.652,0.367,415.4,0.0
SSP1-2.6,2031,1,0.689,0.403,444.3,0.0
SSP1-2.6,2031,2,2.438,0.403,391.9,0.0
SSP1-2.6,2031,3,6.54,0.403,268.8,0.0
SSP1-2.6,2031,4,12.034,0.403,104.0,0.0
SSP1-2.6,2031,5,16.679,0.403,0.0,0.0
SSP1-2.6,2031,6,20.471,0.403,0.0,74.1
SSP1-2.6,2031,7,22.303,0.403,0.0,129.1
SSP1-2.6,2031,8,21.807,0.403,0.0,114.2
SSP1-2.6,2031,9,16.624,0.403,0.0,0.0
SSP1-2.6,2031,10,11.414,0.403,122.6,0.0
SSP1-2.6,2031,11,6.441,0.403,271.8,0.0
SSP1-2.6,2031,12,1.689,0.403,414.3,0.0
SSP1-2.6,2032,1,0.726,0.44,443.2,0.0
SSP1-2.6,2032,2,2.475,0.44,390.8,0.0
SSP1-2.6,2032,3,6.577,0.44,267.7,0.0
SSP1-2.6,2032,4,12.071,0.44,102.9,0.0
SSP1-2.6,2032,5,16.716,0.44,0.0,0.0
SSP1-2.6,2032,6,20.508,0.44,0.0,75.2
SSP1-2.6,2032,7,22.34,0.44,0.0,130.2
SSP1-2.6,2032,8,21.844,0.44,0.0,115.3
SSP1-2.6,2032,9,16.661,0.44,0.0,0.0
SSP1-2.6,2032,10,11.45,0.44,121.5,0.0
SSP1-2.6,2032,11,6.477,0.44,270.7,0.0
SSP1-2.6,2032,12,1.725,0.44,413.2,0.0
SSP1-2.6,2033,1,0.763,0.477,442.1,0.0
SSP1-2.6,2033,2,2.511,0.477,389.7,0.0
SSP1-2.6,2033,3,6.613,0.477,266.6,0.0
SSP1-2.6,2033,4,12.107,0.477,101.8,0.0
SSP1-2.6,2033,5,16.752,0.477,0.0,0.0
SSP1-2.6,2033,6,20.545,0.477,0.0,76.3
SSP1-2.6,2033,7,22.376,0.477,0.0,131.3
SSP1-2.6,2033,8,21.881,0.477,0.0,116.4
SSP1-2.6,2033,9,16.697,0.477,0.0,0.0
SSP1-2.6,2033,10,11.487,0.477,120.4,0.0
SSP1-2.6,2033,11,6.514,0.477,269.6,0.0
SSP1-2.6,2033,12,1.762,0.477,412.1,0.0
SSP1-2.6,2034,1,0.799,0.513,441.0,0.0
SSP1-2.6,2034,2,2.548,0.513,388.6,0.0
SSP1-2.6,2034,3,6.65,0.513,265.5,0.0
SSP1-2.6,2034,4,12.144,0.513,100.7,0.0
SSP1-2.6,2034,5,16.789,0.513,0.0,0.0
SSP1-2.6,2034,6,20.581,0.513,0.0,77.4
SSP1-2.6,2034,7,22.413,0.513,0.0,132.4
SSP1-2.6,2034,8,21.917,0.513,0.0,117.5
SSP1-2.6,2034,9,16.734,0.513,0.0,0.0
SSP1-2.6,2034,10,11.524,0.513,119.3,0.0
SSP1-2.6,2034,11,6.551,0.513,268.5,0.0
SSP1-2.6,2034,12,1.799,0.513,411.0,0.0
SSP1-2.6,2035,1,0.836,0.55,439.9,0.0
SSP1-2.6,2035,2,2.585,0.55,387.5,0.0
SSP1-2.6,2035,3,6.687,0.55,264.4,0.0
SSP1-2.6,2035,4,12.181,0.55,99.6,0.0
SSP1-2.6,2035,5,16.826,0.55,0.0,0.0
SSP1-2.6,2035,6,20.618,0.55,0.0,78.5
SSP1-2.6,2035,7,22.45,0.55,0.0,133.5
SSP1-2.6,2035,8,21.954,0.55,0.0,118.6
SSP1-2.6,2035,9,16.771,0.55,0.0,0.0
SSP1-2.6,2035,10,11.56,0.55,118.2,0.0
SSP1-2.6,2035,11,6.587,0.55,267.4,0.0
SSP1-2.6,2035,12,1.835,0.55,409.9,0.0
SSP1-2.6,2036,1,0.873,0.587,438.8,0.0
SSP1-2.6,2036,2,2.621,0.587,386.4,0.0
SSP1-2.6,2036,3,6.723,0.587,263.3,0.0
SSP1-2.6,2036,4,12.217,0.587,98.5,0.0
SSP1-2.6,2036,5,16.862,0.587,0.0,0.0
SSP1-2.6,2036,6,20.655,0.587,0.0,79.6
SSP1-2.6,2036,7,22.486,0.587,0.0,134.6
SSP1-2.6,2036,8,21.991,0.587,0.0,119.7
SSP1-2.6,2036,9,16.807,0.587,0.0,0.0
SSP1-2.6,2036,10,11.597,0.587,117.1,0.0
SSP1-2.6,2036,11,6.624,0.587,266.3,0.0
SSP1-2.6,2036,12,1.872,0.587,408.8,0.0
SSP1-2.6,2037,1,0.909,0.623,437.7,0.0
SSP1-2.6,2037,2,2.658,0.623,385.3,0.0
SSP1-2.6,2037,3,6.76,0.623,262.2,0.0
SSP1-2.6,2037,4,12.254,0.623,97.4,0.0
SSP1-2.6,2037,5,16.899,0.623,0.0,0.0
SSP1-2.6,2037,6,20.691,0.623,0.0,80.7
SSP1-2.6,2037,7,22.523,0.623,0.0,135.7
SSP1-2.6,2037,8,22.027,0.623,0.0,120.8
SSP1-2.6,2037,9,16.844,0.623,0.0,0.0
SSP1-2.6,2037,10,11.634,0.623,116.0,0.0
SSP1-2.6,2037,11,6.661,0.623,265.2,0.0
SSP1-2.6,2037,12,1.909,0.623,407.7,0.0
SSP1-2.6,2038,1,0.946,0.66,436.6,0.0
SSP1-2.6,2038,2,2.695,0.66,384.2,0.0
SSP1-2.6,2038,3,6.797,0.66,261.1,0.0
SSP1-2.6,2038,4,12.291,0.66,96.3,0.0
SSP1-2.6,2038,5,16.936,0.66,0.0,0.0
SSP1-2.6,2038,6,20.728,0.66,0.0,81.8
SSP1-2.6,2038,7,22.56,0.66,0.0,136.8
SSP1-2.6,2038,8,22.064,0.66,0.0,121.9
SSP1-2.6,2038,9,16.881,0.66,0.0,0.0
SSP1-2.6,2038,10,11.67,0.66,114.9,0.0
SSP1-2.6,2038,11,6.697,0.66,264.1,0.0
SSP1-2.6,2038,12,1.945,0.66,406.6,0.0
SSP1-2.6,2039,1,0.983,0.697,435.5,0.0
SSP1-2.6,2039,2,2.731,0.697,383.1,0.0
SSP1-2.6,2039,3,6.833,0.697,260.0,0.0
SSP1-2.6,2039,4,12.327,0.697,95.2,0.0
SSP1-2.6,2039,5,16.972,0.697,0.0,0.0
SSP1-2.6,2039,6,20.765,0.697,0.0,82.9
SSP1-2.6,2039,7,22.596,0.697,0.0,137.9
SSP1-2.6,2039,8,22.101,0.697,0.0,123.0
SSP1-2.6,2039,9,16.917,0.697,0.0,0.0
SSP1-2.6,2039,10,11.707,0.697,113.8,0.0
SSP1-2.6,2039,11,6.734,0.697,263.0,0.0
SSP1-2.6,2039,12,1.982,0.697,405.5,0.0
SSP1-2.6,2040,1,1.019,0.733,434.4,0.0
SSP1-2.6,2040,2,2.768,0.733,382.0,0.0
SSP1-2.6,2040,3,6.87,0.733,258.9,0.0
SSP1-2.6,2040,4,12.364,0.733,94.1,0.0
SSP1-2.6,2040,5,17.009,0.733,0.0,0.0
SSP1-2.6,2040,6,20.801,0.733,0.0,84.0
SSP1-2.6,2040,7,22.633,0.733,0.0,139.0
SSP1-2.6,2040,8,22.137,0.733,0.0,124.1
SSP1-2.6,2040,9,16.954,0.733,0.0,0.0
SSP1-2.6,2040,10,11.744,0.733,112.7,0.0
SSP1-2.6,2040,11,6.771,0.733,261.9,0.0
SSP1-2.6,2040,12,2.019,0.733,404.4,0.0
SSP1-2.6,2041,1,1.056,0.77,433.3,0.0
SSP1-2.6,2041,2,2.805,0.77,380.9,0.0
SSP1-2.6,2041,3,6.907,0.77,257.8,0.0
SSP1-2.6,2041,4,12.401,0.77,93.0,0.0
SSP1-2.6,2041,5,17.046,0.77,0.0,0.0
SSP1-2.6,2041,6,20.838,0.77,0.0,85.1
SSP1-2.6,2041,7,22.67,0.77,0.0,140.1
SSP1-2.6,2041,8,22.174,0.77,0.0,125.2
SSP1-2.6,2041,9,16.991,0.77,0.0,0.0
SSP1-2.6,2041,10,11.78,0.77,111.6,0.0
SSP1-2.6,2041,11,6.807,0.77,260.8,0.0
SSP1-2.6,2041,12,2.055,0.77,403.3,0.0
SSP1-2.6,2042,1,1.093,0.807,432.2,0.0
SSP1-2.6,2042,2,2.841,0.807,379.8,0.0
SSP1-2.6,2042,3,6.943,0.807,256.7,0.0
SSP1-2.6,2042,4,12.437,0.807,91.9,0.0
SSP1-2.6,2042,5,17.082,0.807,0.0,0.0
SSP1-2.6,2042,6,20.875,0.807,0.0,86.2
SSP1-2.6,2042,7,22.706,0.807,0.0,141.2
SSP1-2.6,2042,8,22.211,0.807,0.0,126.3
SSP1-2.6,2042,9,17.027,0.807,0.0,0.0
SSP1-2.6,2042,10,11.817,0.807,110.5,0.0
SSP1-2.6,2042,11,6.844,0.807,259.7,0.0
SSP1-2.6,2042,12,2.092,0.807,402.2,0.0
SSP1-2.6,2043,1,1.129,0.843,431.1,0.0
SSP1-2.6,2043,2,2.878,0.843,378.7,0.0
SSP1-2.6,2043,3,6.98,0.843,255.6,0.0
SSP1-2.6,2043,4,12.474,0.843,90.8,0.0
SSP1-2.6,2043,5,17.119,0.843,0.0,0.0
SSP1-2.6,2043,6,20.911,0.843,0.0,87.3
SSP1-2.6,2043,7,22.743,0.843,0.0,142.3
SSP1-2.6,2043,8,22.247,0.843,0.0,127.4
SSP1-2.6,2043,9,17.064,0.843,0.0,0.0
SSP1-2.6,2043,10,11.854,0.843,109.4,0.0
SSP1-2.6,2043,11,6.881,0.843,258.6,0.0
SSP1-2.6,2043,12,2.129,0.843,401.1,0.0
SSP1-2.6,2044,1,1.166,0.88,430.0,0.0
SSP1-2.6,2044,2,2.915,0.88,377.6,0.0
SSP1-2.6,2044,3,7.017,0.88,254.5,0.0
SSP1-2.6,2044,4,12.511,0.88,89.7,0.0
SSP1-2.6,2044,5,17.156,0.88,0.0,0.0
SSP1-2.6,2044,6,20.948,0.88,0.0,88.4
SSP1-2.6,2044,7,22.78,0.88,0.0,143.4
SSP1-2.6,2044,8,22.284,0.88,0.0,128.5
SSP1-2.6,2044,9,17.101,0.88,0.0,0.0
SSP1-2.6,2044,10,11.89,0.88,108.3,0.0
SSP1-2.6,2044,11,6.917,0.88,257.5,0.0
SSP1-2.6,2044,12,2.165,0.88,400.0,0.0
SSP1-2.6,2045,1,1.203,0.917,428.9,0.0
SSP1-2.6,2045,2,2.951,0.917,376.5,0.0
SSP1-2.6,2045,3,7.053,0.917,253.4,0.0
SSP1-2.6,2045,4,12.547,0.917,88.6,0.0
SSP1-2.6,2045,5,17.192,0.917,0.0,0.0
SSP1-2.6,2045,6,20.985,0.917,0.0,89.5
SSP1-2.6,2045,7,22.816,0.917,0.0,144.5
SSP1-2.6,2045,8,22.321,0.917,0.0,129.6
SSP1-2.6,2045,9,17.137,0.917,0.0,0.0
SSP1-2.6,2045,10,11.927,0.917,107.2,0.0
SSP1-2.6,2045,11,6.954,0.917,256.4,0.0
SSP1-2.6,2045,12,2.202,0.917,398.9,0.0
SSP1-2.6,2046,1,1.239,0.953,427.8,0.0
SSP1-2.6,2046,2,2.988,0.953,375.4,0.0
SSP1-2.6,2046,3,7.09,0.953,252.3,0.0
SSP1-2.6,2046,4,12.584,0.953,87.5,0.0
SSP1-2.6,2046,5,17.229,0.953,0.0,0.0
SSP1-2.6,2046,6,21.021,0.953,0.0,90.6
SSP1-2.6,2046,7,22.853,0.953,0.0,145.6
SSP1-2.6,2046,8,22.357,0.953,0.0,130.7
SSP1-2.6,2046,9,17.174,0.953,0.0,0.0
SSP1-2.6,2046,10,11.964,0.953,106.1,0.0
SSP1-2.6,2046,11,6.991,0.953,255.3,0.0
SSP1-2.6,2046,12,2.239,0.953,397.8,0.0
SSP1-2.6,2047,1,1.276,0.99,426.7,0.0
SSP1-2.6,2047,2,3.025,0.99,374.3,0.0
SSP1-2.6,2047,3,7.127,0.99,251.2,0.0
SSP1-2.6,2047,4,12.621,0.99,86.4,0.0
SSP1-2.6,2047,5,17.266,0.99,0.0,0.0
SSP1-2.6,2047,6,21.058,0.99,0.0,91.7
SSP1-2.6,2047,7,22.89,0.99,0.0,146.7
SSP1-2.6,2047,8,22.394,0.99,0.0,131.8
SSP1-2.6,2047,9,17.211,0.99,0.0,0.0
SSP1-2.6,2047,10,12.0,0.99,105.0,0.0
SSP1-2.6,2047,11,7.027,0.99,254.2,0.0
SSP1-2.6,2047,12,2.275,0.99,396.7,0.0
SSP1-2.6,2048,1,1.313,1.027,425.6,0.0
SSP1-2.6,2048,2,3.061,1.027,373.2,0.0
SSP1-2.6,2048,3,7.163,1.027,250.1,0.0
SSP1-2.6,2048,4,12.657,1.027,85.3,0.0
SSP1-2.6,2048,5,17.302,1.027,0.0,0.0
SSP1-2.6,2048,6,21.095,1.027,0.0,92.8
SSP1-2.6,2048,7,22.926,1.027,0.0,147.8
SSP1-2.6,2048,8,22.431,1.027,0.0,132.9
SSP1-2.6,2048,9,17.247,1.027,0.0,0.0
SSP1-2.6,2048,10,12.037,1.027,103.9,0.0
SSP1-2.6,2048,11,7.064,1.027,253.1,0.0
SSP1-2.6,2048,12,2.312,1.027,395.6,0.0
SSP1-2.6,2049,1,1.349,1.063,424.5,0.0
SSP1-2.6,2049,2,3.098,1.063,372.1,0.0
SSP1-2.6,2049,3,7.2,1.063,249.0,0.0
SSP1-2.6,2049,4,12.694,1.063,84.2,0.0
SSP1-2.6,2049,5,17.339,1.063,0.0,0.0
SSP1-2.6,2049,6,21.131,1.063,0.0,93.9
SSP1-2.6,2049,7,22.963,1.063,0.0,148.9
SSP1-2.6,2049,8,22.467,1.063,0.0,134.0
SSP1-2.6,2049,9,17.284,1.063,0.0,0.0
SSP1-2.6,2049,10,12.074,1.063,102.8,0.0
SSP1-2.6,2049,11,7.101,1.063,252.0,0.0
SSP1-2.6,2049,12,2.349,1.063,394.5,0.0
SSP1-2.6,2050,1,1.386,1.1,423.4,0.0
SSP1-2.6,2050,2,3.135,1.1,371.0,0.0
SSP1-2.6,2050,3,7.237,1.1,247.9,0.0
SSP1-2.6,2050,4,12.731,1.1,83.1,0.0
SSP1-2.6,2050,5,17.376,1.1,0.0,0.0
SSP1-2.6,2050,6,21.168,1.1,0.0,95.0
SSP1-2.6,2050,7,23.0,1.1,0.0,150.0
SSP1-2.6,2050,8,22.504,1.1,0.0,135.1
SSP1-2.6,2050,9,17.321,1.1,0.0,0.0
SSP1-2.6,2050,10,12.11,1.1,101.7,0.0
SSP1-2.6,2050,11,7.137,1.1,250.9,0.0
SSP1-2.6,2050,12,2.385,1.1,393.4,0.0
SSP1-2.6,2051,1,1.39,1.104,423.3,0.0
SSP1-2.6,2051,2,3.139,1.104,370.8,0.0
SSP1-2.6,2051,3,7.241,1.104,247.8,0.0
SSP1-2.6,2051,4,12.735,1.104,83.0,0.0
SSP1-2.6,2051,5,17.38,1.104,0.0,0.0
SSP1-2.6,2051,6,21.172,1.104,0.0,95.2
SSP1-2.6,2051,7,23.004,1.104,0.0,150.1
SSP1-2.6,2051,8,22.508,1.104,0.0,135.2
SSP1-2.6,2051,9,17.325,1.104,0.0,0.0
SSP1-2.6,2051,10,12.114,1.104,101.6,0.0
SSP1-2.6,2051,11,7.141,1.104,250.8,0.0
SSP1-2.6,2051,12,2.389,1.104,393.3,0.0
SSP1-2.6,2052,1,1.394,1.108,423.2,0.0
SSP1-2.6,2052,2,3.143,1.108,370.7,0.0
SSP1-2.6,2052,3,7.245,1.108,247.7,0.0
SSP1-2.6,2052,4,12.739,1.108,82.8,0.0
SSP1-2.6,2052,5,17.384,1.108,0.0,0.0
SSP1-2.6,2052,6,21.176,1.108,0.0,95.3
SSP1-2.6,2052,7,23.008,1.108,0.0,150.2
SSP1-2.6,2052,8,22.512,1.108,0.0,135.4
SSP1-2.6,2052,9,17.329,1.108,0.0,0.0
SSP1-2.6,2052,10,12.118,1.108,101.4,0.0
SSP1-2.6,2052,11,7.145,1.108,250.6,0.0
SSP1-2.6,2052,12,2.393,1.108,393.2,0.0
SSP1-2.6,2053,1,1.398,1.112,423.1,0.0
SSP1-2.6,2053,2,3.147,1.112,370.6,0.0
SSP1-2.6,2053,3,7.249,1.112,247.5,0.0
SSP1-2.6,2053,4,12.743,1.112,82.7,0.0
SSP1-2.6,2053,5,17.388,1.112,0.0,0.0
SSP1-2.6,2053,6,21.18,1.112,0.0,95.4
SSP1-2.6,2053,7,23.012,1.112,0.0,150.4
SSP1-2.6,2053,8,22.516,1.112,0.0,135.5
SSP1-2.6,2053,9,17.333,1.112,0.0,0.0
SSP1-2.6,2053,10,12.122,1.112,101.3,0.0
SSP1-2.6,2053,11,7.149,1.112,250.5,0.0
SSP1-2.6,2053,12,2.397,1.112,393.1,0.0
SSP1-2.6,2054,1,1.402,1.116,422.9,0.0
SSP1-2.6,2054,2,3.151,1.116,370.5,0.0
SSP1-2.6,2054,3,7.253,1.116,247.4,0.0
SSP1-2.6,2054,4,12.747,1.116,82.6,0.0
SSP1-2.6,2054,5,17.392,1.116,0.0,0.0
SSP1-2.6,2054,6,21.184,1.116,0.0,95.5
SSP1-2.6,2054,7,23.016,1.116,0.0,150.5
SSP1-2.6,2054,8,22.52,1.116,0.0,135.6
SSP1-2.6,2054,9,17.337,1.116,0.0,0.0
SSP1-2.6,2054,10,12.126,1.116,101.2,0.0
SSP1-2.6,2054,11,7.153,1.116,250.4,0.0
SSP1-2.6,2054,12,2.401,1.116,393.0,0.0
SSP1-2.6,2055,1,1.406,1.12,422.8,0.0
SSP1-2.6,2055,2,3.155,1.12,370.4,0.0
SSP1-2.6,2055,3,7.257,1.12,247.3,0.0
SSP1-2.6,2055,4,12.751,1.12,82.5,0.0
SSP1-2.6,2055,5,17.396,1.12,0.0,0.0
SSP1-2.6,2055,6,21.188,1.12,0.0,95.6
SSP1-2.6,2055,7,23.02,1.12,0.0,150.6
SSP1-2.6,2055,8,22.524,1.12,0.0,135.7
SSP1-2.6,2055,9,17.341,1.12,0.0,0.0
SSP1-2.6,2055,10,12.13,1.12,101.1,0.0
SSP1-2.6,2055,11,7.157,1.12,250.3,0.0
SSP1-2.6,2055,12,2.405,1.12,392.8,0.0
SSP1-2.6,2056,1,1.41,1.124,422.7,0.0
SSP1-2.6,2056,2,3.159,1.124,370.2,0.0
SSP1-2.6,2056,3,7.261,1.124,247.2,0.0
SSP1-2.6,2056,4,12.755,1.124,82.4,0.0
SSP1-2.6,2056,5,17.4,1.124,0.0,0.0
SSP1-2.6,2056,6,21.192,1.124,0.0,95.8
SSP1-2.6,2056,7,23.024,1.124,0.0,150.7
SSP1-2.6,2056,8,22.528,1.124,0.0,135.8
SSP1-2.6,2056,9,17.345,1.124,0.0,0.0
SSP1-2.6,2056,10,12.134,1.124,101.0,0.0
SSP1-2.6,2056,11,7.161,1.124,250.2,0.0
SSP1-2.6,2056,12,2.409,1.124,392.7,0.0
SSP1-2.6,2057,1,1.414,1.128,422.6,0.0
SSP1-2.6,2057,2,3.163,1.128,370.1,0.0
SSP1-2.6,2057,3,7.265,1.128,247.1,0.0
SSP1-2.6,2057,4,12.759,1.128,82.2,0.0
SSP1-2.6,2057,5,17.404,1.128,0.0,0.0
SSP1-2.6,2057,6,21.196,1.128,0.0,95.9
SSP1-2.6,2057,7,23.028,1.128,0.0,150.8
SSP1-2.6,2057,8,22.532,1.128,0.0,136.0
SSP1-2.6,2057,9,17.349,1.128,0.0,0.0
SSP1-2.6,2057,10,12.138,1.128,100.8,0.0
SSP1-2.6,2057,11,7.165,1.128,250.0,0.0
SSP1-2.6,2057,12,2.413,1.128,392.6,0.0
SSP1-2.6,2058,1,1.418,1.132,422.5,0.0
SSP1-2.6,2058,2,3.167,1.132,370.0,0.0
SSP1-2.6,2058,3,7.269,1.132,246.9,0.0
SSP1-2.6,2058,4,12.763,1.132,82.1,0.0
SSP1-2.6,2058,5,17.408,1.132,0.0,0.0
SSP1-2.6,2058,6,21.2,1.132,0.0,96.0
SSP1-2.6,2058,7,23.032,1.132,0.0,151.0
SSP1-2.6,2058,8,22.536,1.132,0.0,136.1
SSP1-2.6,2058,9,17.353,1.132,0.0,0.0
SSP1-2.6,2058,10,12.142,1.132,100.7,0.0
SSP1-2.6,2058,11,7.169,1.132,249.9,0.0
SSP1-2.6,2058,12,2.417,1.132,392.5,0.0
SSP1-2.6,2059,1,1.422,1.136,422.3,0.0
SSP1-2.6,2059,2,3.171,1.136,369.9,0.0
SSP1-2.6,2059,3,7.273,1.136,246.8,0.0
SSP1-2.6,2059,4,12.767,1.136,82.0,0.0
SSP1-2.6,2059,5,17.412,1.136,0.0,0.0
SSP1-2.6,2059,6,21.204,1.136,0.0,96.1
SSP1-2.6,2059,7,23.036,1.136,0.0,151.1
SSP1-2.6,2059,8,22.54,1.136,0.0,136.2
SSP1-2.6,2059,9,17.357,1.136,0.0,0.0
SSP1-2.6,2059,10,12.146,1.136,100.6,0.0
SSP1-2.6,2059,11,7.173,1.136,249.8,0.0
SSP1-2.6,2059,12,2.421,1.136,392.4,0.0
SSP1-2.6,2060,1,1.426,1.14,422.2,0.0
SSP1-2.6,2060,2,3.175,1.14,369.8,0.0
SSP1-2.6,2060,3,7.277,1.14,246.7,0.0
SSP1-2.6,2060,4,12.771,1.14,81.9,0.0
SSP1-2.6,2060,5,17.416,1.14,0.0,0.0
SSP1-2.6,2060,6,21.208,1.14,0.0,96.2
SSP1-2.6,2060,7,23.04,1.14,0.0,151.2
SSP1-2.6,2060,8,22.544,1.14,0.0,136.3
SSP1-2.6,2060,9,17.361,1.14,0.0,0.0
SSP1-2.6,2060,10,12.15,1.14,100.5,0.0
SSP1-2.6,2060,11,7.177,1.14,249.7,0.0
SSP1-2.6,2060,12,2.425,1.14,392.2,0.0
SSP1-2.6,2061,1,1.43,1.144,422.1,0.0
SSP1-2.6,2061,2,3.179,1.144,369.6,0.0
SSP1-2.6,2061,3,7.281,1.144,246.6,0.0
SSP1-2.6,2061,4,12.775,1.144,81.8,0.0
SSP1-2.6,2061,5,17.42,1.144,0.0,0.0
SSP1-2.6,2061,6,21.212,1.144,0.0,96.4
SSP1-2.6,2061,7,23.044,1.144,0.0,151.3
SSP1-2.6,2061,8,22.548,1.144,0.0,136.4
SSP1-2.6,2061,9,17.365,1.144,0.0,0.0
SSP1-2.6,2061,10,12.154,1.144,100.4,0.0
SSP1-2.6,2061,11,7.181,1.144,249.6,0.0
SSP1-2.6,2061,12,2.429,1.144,392.1,0.0
SSP1-2.6,2062,1,1.434,1.148,422.0,0.0
SSP1-2.6,2062,2,3.183,1.148,369.5,0.0
SSP1-2.6,2062,3,7.285,1.148,246.5,0.0
SSP1-2.6,2062,4,12.779,1.148,81.6,0.0
SSP1-2.6,2062,5,17.424,1.148,0.0,0.0
SSP1-2.6,2062,6,21.216,1.148,0.0,96.5
SSP1-2.6,2062,7,23.048,1.148,0.0,151.4
SSP1-2.6,2062,8,22.552,1.148,0.0,136.6
SSP1-2.6,2062,9,17.369,1.148,0.0,0.0
SSP1-2.6,2062,10,12.158,1.148,100.2,0.0
SSP1-2.6,2062,11,7.185,1.148,249.4,0.0
SSP1-2.6,2062,12,2.433,1.148,392.0,0.0
SSP1-2.6,2063,1,1.438,1.152,421.9,0.0
SSP1-2.6,2063,2,3.187,1.152,369.4,0.0
SSP1-2.6,2063,3,7.289,1.152,246.3,0.0
SSP1-2.6,2063,4,12.783,1.152,81.5,0.0
SSP1-2.6,2063,5,17.428,1.152,0.0,0.0
SSP1-2.6,2063,6,21.22,1.152,0.0,96.6
SSP1-2.6,2063,7,23.052,1.152,0.0,151.6
SSP1-2.6,2063,8,22.556,1.152,0.0,136.7
SSP1-2.6,2063,9,17.373,1.152,0.0,0.0
