date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD,load_mean_MW,load_max_MW,load_min_MW,n_hours,year,month,season,weekday,is_weekend
2016-08-12,14.907181,19.832245,9.613983,2.2512927,2354982.2,9.536743e-05,0.5928192,0.0,4416.445833333333,4929.15,3485.0,96,2016,8,Summer,4,0
2016-08-13,18.666298,21.511139,15.452698,1.5949156,1691818.6,0.049908955,0.0,0.6662979,4086.8604166666664,4593.95,3405.5,96,2016,8,Summer,5,1
2016-08-14,21.315544,27.300354,15.650269,2.1601734,3052181.5,0.00082651776,0.0,3.3155441,3985.0163541666666,4666.55,3204.8,96,2016,8,Summer,6,1
2016-08-15,21.437965,26.189148,19.039734,2.0928478,3199859.0,0.15935898,0.0,3.4379654,4603.415729166666,5294.9,3314.93,96,2016,8,Summer,0,0
2016-08-16,20.270668,25.111725,16.74057,1.1010498,2558489.5,0.034395855,0.0,2.270668,4615.206458333333,5209.75,3577.08,96,2016,8,Summer,1,0
2016-08-17,19.167206,22.413422,16.995392,2.0263538,2639509.2,1.7131168,0.0,1.1672058,4605.8819791666665,5339.76,3639.32,96,2016,8,Summer,2,0
2016-08-18,18.623962,24.104462,13.984009,2.0698202,2902191.0,0.12404124,0.0,0.6239624,4591.536145833333,5133.9,3572.8,96,2016,8,Summer,3,0
2016-08-19,20.109703,24.213684,17.418884,1.1723725,2722090.8,0.33419925,0.0,2.109703,4592.6628125,5220.32,3613.67,96,2016,8,Summer,4,0
2016-08-20,20.917809,26.850464,15.862488,1.7363709,3029167.2,0.0207901,0.0,2.9178085,3832.4763541666666,4307.76,3207.31,96,2016,8,Summer,5,1
2016-08-21,19.715683,20.234009,19.23227,3.566824,1260245.2,0.5415598,0.0,1.715683,3953.4341666666664,4619.71,3118.71,96,2016,8,Summer,6,1
2016-08-22,16.902596,17.81366,16.53888,6.142907,1191688.6,1.8020312,0.0,0.0,4613.7146875,5339.07,3301.14,96,2016,8,Summer,0,0
2016-08-23,19.50779,24.482727,16.045746,4.502226,3469205.2,0.0,0.0,1.5077896,4682.985416666666,5239.04,3621.92,96,2016,8,Summer,1,0
2016-08-24,20.431458,25.651154,16.628113,2.6574726,2705391.0,0.0015258789,0.0,2.4314575,4759.081354166667,5345.87,3681.26,96,2016,8,Summer,2,0
2016-08-25,20.068108,25.924255,15.877655,1.7845984,3238280.5,0.0,0.0,2.0681076,4790.5615625,5359.39,3711.62,96,2016,8,Summer,3,0
2016-08-26,20.320274,26.842407,14.935638,2.2752898,3396539.5,0.0,0.0,2.3202744,4784.374791666666,5384.4,3765.52,96,2016,8,Summer,4,0
2016-08-27,21.521347,28.50119,15.407074,2.472632,3335803.8,0.0,0.0,3.521347,4318.58625,4844.84,3466.38,96,2016,8,Summer,5,1
2016-08-28,22.322853,28.831665,18.209564,2.6860068,3360119.8,0.0,0.0,4.322853,4104.630833333334,4818.72,3294.34,96,2016,8,Summer,6,1
2016-08-29,21.183151,26.763062,17.151947,2.7496355,3141802.8,0.071811676,0.0,3.1831512,4809.829687500001,5520.66,3397.38,96,2016,8,Summer,0,0
2016-08-30,21.740425,26.375885,19.524017,4.2858896,2879829.2,0.0023523967,0.0,3.740425,4872.265,5516.48,3808.65,96,2016,8,Summer,1,0
2016-08-31,18.577744,24.501831,14.659882,1.7065799,2768972.5,6.357829e-05,0.0,0.57774353,4825.671354166667,5445.79,3746.32,96,2016,8,Summer,2,0
2016-09-01,19.01696,26.22165,13.303467,1.3838613,2990954.8,0.0,0.0,1.0169601,4777.3490625,5391.42,3679.46,96,2016,9,Autumn,3,0
2016-09-02,20.497879,27.321136,15.036743,1.566072,2681941.2,0.004863739,0.0,2.497879,4788.064375,5385.27,3733.86,96,2016,9,Autumn,4,0
2016-09-03,21.046638,27.457306,16.83731,1.0533104,2592456.5,6.357829e-05,0.0,3.0466385,4323.470208333333,4890.96,3456.11,96,2016,9,Autumn,5,1
2016-09-04,21.497879,27.925476,16.608795,2.741672,2550570.5,0.2989451,0.0,3.497879,4095.8659375,4798.96,3305.23,96,2016,9,Autumn,6,1
2016-09-05,18.335205,20.471375,16.764557,3.8021684,1791914.6,1.9835472,0.0,0.33520508,4655.5815625000005,5304.29,3404.21,96,2016,9,Autumn,0,0
2016-09-06,16.731293,18.623993,14.877136,4.569405,1243447.4,0.532341,0.0,0.0,4671.4178125,5290.75,3580.03,96,2016,9,Autumn,1,0
2016-09-07,19.816124,25.461212,16.219666,2.4483213,2319820.8,0.097084045,0.0,1.816124,4778.063541666666,5463.13,3625.02,96,2016,9,Autumn,2,0
2016-09-08,20.678825,27.824646,16.264954,1.6746944,2713753.5,0.031153362,0.0,2.6788254,4835.138020833333,5502.91,3729.31,96,2016,9,Autumn,3,0
2016-09-09,21.608887,29.01471,17.347656,1.2599703,2671266.2,0.0,0.0,3.6088867,4830.152916666667,5437.56,3745.77,96,2016,9,Autumn,4,0
2016-09-10,21.728432,28.825989,17.620972,1.6898541,2441783.2,0.00012715659,0.0,3.7284317,4370.7921875,4950.54,3534.98,96,2016,9,Autumn,5,1
2016-09-11,22.661346,29.56195,18.091675,1.0999238,2656401.0,0.0641505,0.0,4.6613464,4146.4574999999995,4884.17,3379.51,96,2016,9,Autumn,6,1
2016-09-12,22.47039,30.082886,18.057983,1.1951836,2529868.8,0.019137066,0.0,4.4703903,4788.610937500001,5542.95,3391.69,96,2016,9,Autumn,0,0
2016-09-13,21.526817,28.871185,17.721924,1.1674384,2201591.5,0.005086263,0.0,3.5268173,4850.923125,5522.18,3708.57,96,2016,9,Autumn,1,0
2016-09-14,20.411674,26.84143,16.800232,1.1580842,2063466.6,0.012874603,0.0,2.4116745,4882.0746874999995,5590.98,3713.64,96,2016,9,Autumn,2,0
2016-09-15,20.87548,26.936798,17.29541,2.370032,2327291.8,0.00082651776,0.0,2.8754807,4892.113333333334,5600.93,3774.79,96,2016,9,Autumn,3,0
2016-09-16,22.069633,27.183807,18.914886,3.616726,2583475.0,0.00031789145,0.0,4.0696335,4891.306041666667,5525.51,3774.01,96,2016,9,Autumn,4,0
2016-09-17,19.852806,23.877045,16.677795,2.5001936,1814895.0,0.77355707,0.0,1.8528061,4368.868750000001,4929.58,3475.04,96,2016,9,Autumn,5,1
2016-09-18,16.726639,21.540527,13.97641,1.1501724,2202560.0,0.3587087,0.0,0.0,4033.7861458333336,4752.74,3333.43,96,2016,9,Autumn,6,1
2016-09-19,17.269608,21.817078,14.848267,4.61258,1824366.9,0.116062164,0.0,0.0,4627.5290625,5346.07,3346.94,96,2016,9,Autumn,0,0
2016-09-20,14.759514,18.27475,13.135864,5.5768104,2388497.0,0.14031728,0.74048615,0.0,4628.762708333333,5290.83,3570.87,96,2016,9,Autumn,1,0
2016-09-21,12.5972595,17.70285,9.031769,2.1825688,1407279.0,0.017388662,2.9027405,0.0,4672.533125,5387.39,3577.69,96,2016,9,Autumn,2,0
2016-09-22,13.043526,18.006348,9.836426,2.5915818,2373875.2,0.00111262,2.4564743,0.0,4702.954375,5408.36,3658.16,96,2016,9,Autumn,3,0
2016-09-23,12.234489,19.980743,6.570221,1.192114,2262080.0,0.0005722046,3.2655106,0.0,4685.085208333333,5317.78,3659.43,96,2016,9,Autumn,4,0
2016-09-24,13.837692,21.688354,8.954651,1.430679,2211055.0,0.0006357829,1.6623077,0.0,4258.6925,4903.18,3459.42,96,2016,9,Autumn,5,1
2016-09-25,14.050987,21.538574,9.042389,1.4460213,1975547.8,0.01185735,1.4490128,0.0,4004.7720833333333,4824.71,3252.85,96,2016,9,Autumn,6,1
2016-09-26,14.408646,20.277893,10.855713,1.5722477,1946781.9,0.06694794,1.0913544,0.0,4626.3009375,5446.6,3306.13,96,2016,9,Autumn,0,0
2016-09-27,14.21682,21.179443,10.425873,1.2405031,1853154.1,0.00012715659,1.2831802,0.0,4758.6232291666665,5520.25,3678.09,96,2016,9,Autumn,1,0
2016-09-28,14.447723,22.107208,9.147644,2.3850079,2192661.2,0.0,1.0522766,0.0,4779.9596875,5555.45,3718.16,96,2016,9,Autumn,2,0
2016-09-29,17.707321,24.834442,12.911835,2.7112656,2295543.2,0.0,0.0,0.0,4769.287499999999,5500.88,3739.42,96,2016,9,Autumn,3,0
2016-09-30,16.93863,24.450531,11.742523,2.2610545,2326357.2,0.0,0.0,0.0,4729.960416666667,5374.49,3680.11,96,2016,9,Autumn,4,0
2016-10-01,16.12957,22.768341,10.998901,1.8466799,1997845.4,0.0038146973,0.0,0.0,4279.6658333333335,4951.21,3454.63,96,2016,10,Autumn,5,1
2016-10-02,15.314468,19.183044,12.1475525,1.344739,827447.5,0.37142435,0.18553162,0.0,4067.802291666667,4864.66,3263.47,96,2016,10,Autumn,6,1
2016-10-03,14.649956,16.449646,13.348877,4.7670975,1357350.4,0.15748341,0.85004425,0.0,4715.28125,5457.24,3351.86,96,2016,10,Autumn,0,0
2016-10-04,11.678162,12.28653,11.043701,6.381285,383680.0,1.120917,3.8218384,0.0,4867.110416666666,5571.88,3665.73,96,2016,10,Autumn,1,0
2016-10-05,8.409203,10.521332,6.906708,6.313525,2094165.4,0.30730563,7.0907974,0.0,4861.5545833333335,5632.76,3682.81,96,2016,10,Autumn,2,0
2016-10-06,7.6198273,8.748352,6.560547,4.040636,516706.12,1.8052737,7.8801727,0.0,5037.716041666667,5689.84,3785.5,96,2016,10,Autumn,3,0
2016-10-07,7.27343,9.419861,6.1578064,1.7556968,988910.94,0.1153946,8.22657,0.0,4954.120416666667,5596.6,3816.47,96,2016,10,Autumn,4,0
2016-10-08,7.025383,12.664764,2.5433044,1.55386,1130598.4,0.023110706,8.474617,0.0,4441.5512499999995,5108.32,3642.8,96,2016,10,Autumn,5,1
2016-10-09,9.146774,12.612671,6.467865,1.8566588,1531042.1,0.066820785,6.3532257,0.0,4259.450625,5078.86,3454.05,96,2016,10,Autumn,6,1
2016-10-10,8.119011,12.222107,5.2453003,1.6208669,1268456.8,0.059986115,7.380989,0.0,4901.662916666667,5716.33,3562.39,96,2016,10,Autumn,0,0
2016-10-11,7.446083,8.255676,7.0126953,2.7917845,484582.4,1.9081117,8.053917,0.0,5112.242604166667,5752.96,3864.98,96,2016,10,Autumn,1,0
2016-10-12,8.153465,10.17041,6.689728,4.8762603,737497.56,0.17754237,7.3465347,0.0,5103.6632291666665,5772.63,3879.21,96,2016,10,Autumn,2,0
2016-10-13,8.8815155,11.839447,6.9668884,2.9287987,1000853.4,0.05410512,6.6184845,0.0,5063.612916666667,5765.6,3910.36,96,2016,10,Autumn,3,0
2016-10-14,9.946968,13.156616,7.354767,5.651305,1269013.2,0.0,5.553032,0.0,5018.809583333333,5715.05,3917.52,96,2016,10,Autumn,4,0
2016-10-15,10.968895,14.713226,8.1805725,3.0246835,1722380.9,0.2711296,4.531105,0.0,4732.8353125,5302.54,3806.3,96,2016,10,Autumn,5,1
2016-10-16,12.955681,17.965271,10.529846,2.2359757,1615458.1,0.0070889792,2.5443192,0.0,4335.836666666667,5080.39,3558.89,96,2016,10,Autumn,6,1
2016-10-17,10.671394,12.600647,8.862488,2.9459872,614054.4,0.04440944,4.8286057,0.0,5000.419270833333,5748.33,3510.95,96,2016,10,Autumn,0,0
2016-10-18,9.504021,10.567413,7.9886475,3.296624,707161.56,0.19229253,5.9959793,0.0,5049.304166666667,5755.31,3837.36,96,2016,10,Autumn,1,0
2016-10-19,9.385368,11.713257,7.712494,2.0648658,945015.44,0.14235179,6.1146317,0.0,5090.780729166667,5804.71,3850.61,96,2016,10,Autumn,2,0
2016-10-20,8.281433,8.868195,7.9673767,1.7216829,126020.266,2.748203,7.218567,0.0,5162.582708333333,5873.65,3931.34,96,2016,10,Autumn,3,0
2016-10-21,7.252289,9.112366,6.3057556,1.0923818,866773.3,0.54620105,8.247711,0.0,5172.238020833333,5793.64,3958.72,96,2016,10,Autumn,4,0
2016-10-22,7.1173706,12.264435,3.1883545,1.9944842,1693952.0,0.0067392983,8.382629,0.0,4547.5721875,5195.25,3638.28,96,2016,10,Autumn,5,1
2016-10-23,7.993553,11.168488,5.683899,4.4702454,694067.25,0.009886423,7.506447,0.0,4158.5846875,4941.85,3456.4,96,2016,10,Autumn,6,1
2016-10-24,12.469933,16.657013,8.686493,4.812354,1433028.2,0.009918213,3.0300674,0.0,4957.730833333333,5768.34,3380.38,96,2016,10,Autumn,0,0
2016-10-25,14.738052,16.74826,13.902771,2.9205341,1231189.4,0.024255116,0.76194763,0.0,5050.134166666667,5780.28,3858.86,96,2016,10,Autumn,1,0
2016-10-26,12.542091,15.1944275,10.013855,3.8206801,1180428.9,1.2078286,2.9579086,0.0,5087.8096875,5781.0,3913.37,96,2016,10,Autumn,2,0
2016-10-27,7.8525543,12.07843,4.8814087,2.5934968,1412360.6,0.0041961675,7.6474457,0.0,5100.692916666667,5833.4,3939.05,96,2016,10,Autumn,3,0
2016-10-28,6.467018,11.951416,1.7129517,1.6305599,1402555.8,0.0,9.032982,0.0,5049.945729166667,5718.93,3984.07,96,2016,10,Autumn,4,0
2016-10-29,10.841209,13.697693,8.77597,3.78368,735880.56,0.16905466,4.6587906,0.0,4597.9565625000005,5238.31,3717.61,96,2016,10,Autumn,5,1
2016-10-30,9.318939,11.431763,8.128418,4.8462396,640422.44,0.01665751,6.181061,0.0,4273.3246874999995,4960.18,3456.47,96,2016,10,Autumn,6,1
