date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,n_soundings,HDD,CDD
2014-06-23,28.0,28.0,28.0,8.0,1,0.0,10.0
2014-06-24,20.4,21.4,19.4,3.0,2,0.0,2.3999999999999986
2014-06-25,17.7,20.8,14.6,3.0,2,0.0,0.0
2014-06-26,17.6,19.4,15.8,7.0,2,0.0,0.0
2014-06-27,17.7,22.4,13.0,2.0,2,0.0,0.0
2014-06-28,26.6,26.6,26.6,4.0,1,0.0,8.600000000000001
2014-06-29,23.7,29.0,18.4,7.0,2,0.0,5.699999999999999
2014-06-30,19.8,20.0,19.6,5.0,2,0.0,1.8000000000000007
2014-07-01,19.299999999999997,22.4,16.2,9.0,2,0.0,1.2999999999999972
2014-07-02,20.5,26.8,14.2,5.0,2,0.0,2.5
2014-07-03,20.9,24.0,17.8,9.0,2,0.0,2.8999999999999986
2014-07-04,20.1,26.2,14.0,4.0,2,0.0,2.1000000000000014
2014-07-05,22.2,27.4,17.0,6.0,2,0.0,4.199999999999999
2014-07-06,25.0,29.6,20.4,4.0,2,0.0,7.0
2014-07-07,26.3,30.8,21.8,3.0,2,0.0,8.3
2014-07-08,24.700000000000003,26.6,22.8,3.0,2,0.0,6.700000000000003
2014-07-09,18.7,19.4,18.0,4.0,2,0.0,0.6999999999999993
2014-07-10,20.5,24.2,16.8,4.0,2,0.0,2.5
2014-07-11,17.799999999999997,18.2,17.4,2.0,2,0.0,0.0
2014-07-12,21.9,25.6,18.2,7.0,2,0.0,3.8999999999999986
2014-07-13,21.8,26.0,17.6,3.0,2,0.0,3.8000000000000007
2014-07-14,22.2,26.0,18.4,4.0,2,0.0,4.199999999999999
2014-07-15,25.0,29.8,20.2,2.0,2,0.0,7.0
2014-07-16,26.200000000000003,30.6,21.8,7.0,2,0.0,8.200000000000003
2014-07-17,21.5,22.0,21.0,4.0,2,0.0,3.5
2014-07-18,24.6,29.2,20.0,4.0,2,0.0,6.600000000000001
2014-07-19,25.7,30.0,21.4,5.0,2,0.0,7.699999999999999
2014-07-20,26.6,31.0,22.2,5.0,2,0.0,8.600000000000001
2014-07-21,26.9,31.4,22.4,5.0,2,0.0,8.899999999999999
2014-07-22,22.2,23.2,21.2,5.0,2,0.0,4.199999999999999
2014-07-23,22.2,25.0,19.4,6.0,2,0.0,4.199999999999999
2014-07-24,21.4,24.8,18.0,5.0,2,0.0,3.3999999999999986
2014-07-25,23.200000000000003,27.8,18.6,3.0,2,0.0,5.200000000000003
2014-07-26,24.9,29.0,20.8,4.0,2,0.0,6.899999999999999
2014-07-27,21.8,21.8,21.8,5.0,2,0.0,3.8000000000000007
2014-07-28,21.0,21.4,20.6,4.0,2,0.0,3.0
2014-07-29,21.700000000000003,24.6,18.8,2.0,2,0.0,3.700000000000003
2014-07-30,23.299999999999997,27.2,19.4,7.0,2,0.0,5.299999999999997
2014-07-31,22.8,24.6,21.0,6.0,2,0.0,4.800000000000001
2014-08-01,24.9,28.4,21.4,4.0,2,0.0,6.899999999999999
2014-08-02,25.5,29.6,21.4,2.0,2,0.0,7.5
2014-08-03,25.2,29.2,21.2,2.0,2,0.0,7.199999999999999
2014-08-04,22.200000000000003,22.6,21.8,2.0,2,0.0,4.200000000000003
2014-08-05,23.3,27.0,19.6,3.0,2,0.0,5.300000000000001
2014-08-06,22.1,24.2,20.0,5.0,2,0.0,4.100000000000001
2014-08-07,21.1,22.8,19.4,3.0,2,0.0,3.1000000000000014
2014-08-08,23.299999999999997,27.2,19.4,3.0,2,0.0,5.299999999999997
2014-08-09,22.7,27.4,18.0,3.0,2,0.0,4.699999999999999
2014-08-10,28.0,28.0,28.0,4.0,1,0.0,10.0
2014-08-11,24.8,28.6,21.0,4.0,2,0.0,6.800000000000001
2014-08-12,24.1,26.0,22.2,7.0,2,0.0,6.100000000000001
2014-08-13,23.6,27.8,19.4,4.0,2,0.0,5.600000000000001
2014-08-14,20.799999999999997,24.4,17.2,5.0,2,0.0,2.799999999999997
2014-08-15,18.5,23.2,13.8,3.0,2,0.0,0.5
2014-08-16,18.3,21.2,15.4,9.0,2,0.0,0.3000000000000007
2014-08-17,19.0,21.8,16.2,9.0,2,0.0,1.0
2014-08-18,18.6,24.2,13.0,3.0,2,0.0,0.6000000000000014
2014-08-19,20.5,25.8,15.2,6.0,2,0.0,2.5
2014-08-20,19.4,20.0,18.8,4.0,2,0.0,1.3999999999999986
2014-08-21,17.9,19.2,16.6,6.0,2,0.0,0.0
2014-08-22,12.8,12.8,12.8,2.0,1,2.6999999999999993,0.0
2014-08-23,22.2,22.2,22.2,4.0,1,0.0,4.199999999999999
2014-08-24,19.1,20.8,17.4,8.0,2,0.0,1.1000000000000014
2014-08-25,16.1,20.2,12.0,4.0,2,0.0,0.0
2014-08-26,15.0,18.6,11.4,3.0,2,0.5,0.0
2014-08-27,19.6,22.6,16.6,5.0,2,0.0,1.6000000000000014
2014-08-28,15.5,21.2,9.8,3.0,2,0.0,0.0
2014-08-29,17.2,23.2,11.2,3.0,2,0.0,0.0
2014-08-30,19.5,25.2,13.8,2.0,2,0.0,1.5
2014-08-31,19.299999999999997,20.4,18.2,3.0,2,0.0,1.2999999999999972
2014-09-01,18.299999999999997,20.4,16.2,6.0,2,0.0,0.29999999999999716
2014-09-02,19.6,21.8,17.4,8.0,2,0.0,1.6000000000000014
2014-09-03,22.799999999999997,27.2,18.4,8.0,2,0.0,4.799999999999997
2014-09-04,23.1,26.4,19.8,8.0,2,0.0,5.100000000000001
2014-09-05,23.0,24.6,21.4,7.0,2,0.0,5.0
2014-09-06,21.6,24.6,18.6,3.0,2,0.0,3.6000000000000014
2014-09-07,17.8,17.8,17.8,2.0,1,0.0,0.0
2014-09-08,21.5,25.0,18.0,4.0,2,0.0,3.5
2014-09-09,20.4,24.6,16.2,3.0,2,0.0,2.3999999999999986
2014-09-10,18.799999999999997,19.4,18.2,3.0,2,0.0,0.7999999999999972
2014-09-11,17.0,17.4,16.6,3.0,2,0.0,0.0
2014-09-12,17.9,18.0,17.8,5.0,2,0.0,0.0
2014-09-13,18.0,19.8,16.2,7.0,2,0.0,0.0
2014-09-14,17.8,19.0,16.6,3.0,2,0.0,0.0
2014-09-15,17.3,19.6,15.0,5.0,2,0.0,0.0
2014-09-16,18.5,21.2,15.8,2.0,2,0.0,0.5
2014-09-17,18.0,20.6,15.4,4.0,2,0.0,0.0
2014-09-18,17.7,21.8,13.6,5.0,2,0.0,0.0
2014-09-19,16.9,20.4,13.4,5.0,2,0.0,0.0
2014-09-20,18.2,21.0,15.4,3.0,2,0.0,0.1999999999999993
2014-09-21,20.5,24.0,17.0,4.0,2,0.0,2.5
2014-09-22,17.4,17.4,17.4,14.0,1,0.0,0.0
2014-09-23,13.7,15.6,11.8,11.0,2,1.8000000000000007,0.0
2014-09-24,12.5,16.2,8.8,3.0,2,3.0,0.0
2014-09-25,12.399999999999999,16.2,8.6,2.0,2,3.1000000000000014,0.0
2014-09-26,14.9,17.0,12.8,9.0,2,0.5999999999999996,0.0
2014-09-27,15.3,18.2,12.4,4.0,2,0.1999999999999993,0.0
2014-09-28,15.1,19.2,11.0,2.0,2,0.40000000000000036,0.0
2014-09-29,15.100000000000001,20.8,9.4,3.0,2,0.3999999999999986,0.0
2014-09-30,16.0,22.0,10.0,3.0,2,0.0,0.0
2014-10-01,17.4,22.2,12.6,2.0,2,0.0,0.0
2014-10-02,15.6,15.6,15.6,2.0,1,0.0,0.0
2014-10-03,15.600000000000001,16.6,14.6,5.0,2,0.0,0.0
2014-10-04,13.7,14.6,12.8,2.0,2,1.8000000000000007,0.0
2014-10-05,14.399999999999999,16.2,12.6,2.0,2,1.1000000000000014,0.0
2014-10-06,14.1,17.0,11.2,4.0,2,1.4000000000000004,0.0
2014-10-07,13.9,16.0,11.8,6.0,2,1.5999999999999996,0.0
2014-10-08,13.2,15.0,11.4,3.0,2,2.3000000000000007,0.0
2014-10-09,16.4,19.6,13.2,4.0,2,0.0,0.0
2014-10-10,15.8,15.8,15.8,8.0,1,0.0,0.0
2014-10-11,18.1,22.4,13.8,4.0,2,0.0,0.10000000000000142
2014-10-12,18.0,21.4,14.6,3.0,2,0.0,0.0
2014-10-13,18.4,23.6,13.2,4.0,2,0.0,0.3999999999999986
2014-10-14,18.799999999999997,22.4,15.2,6.0,2,0.0,0.7999999999999972
2014-10-15,15.0,16.6,13.4,3.0,2,0.5,0.0
2014-10-16,16.5,20.4,12.6,3.0,2,0.0,0.0
2014-10-17,14.7,15.4,14.0,2.0,2,0.8000000000000007,0.0
2014-10-18,16.2,19.2,13.2,6.0,2,0.0,0.0
2014-10-19,13.8,18.2,9.4,3.0,2,1.6999999999999993,0.0
2014-10-20,14.5,19.8,9.2,2.0,2,1.0,0.0
2014-10-21,16.1,16.6,15.6,4.0,2,0.0,0.0
2014-10-22,11.3,13.0,9.6,8.0,2,4.199999999999999,0.0
2014-10-23,8.7,9.8,7.6,8.0,2,6.800000000000001,0.0
2014-10-24,8.8,9.6,8.0,6.0,2,6.699999999999999,0.0
2014-10-25,8.4,10.4,6.4,3.0,2,7.1,0.0
2014-10-26,5.9,8.0,3.8,2.0,2,9.6,0.0
2014-10-27,8.8,11.6,6.0,2.0,2,6.699999999999999,0.0
2014-10-28,7.699999999999999,11.6,3.8,3.0,2,7.800000000000001,0.0
2014-10-29,6.0,8.4,3.6,2.0,2,9.5,0.0
2014-10-30,6.199999999999999,9.6,2.8,2.0,2,9.3,0.0
2014-10-31,6.1,10.6,1.6,3.0,2,9.4,0.0
2014-11-01,4.4,6.6,2.2,2.0,2,11.1,0.0
2014-11-02,6.6,8.4,4.8,2.0,2,8.9,0.0
2014-11-03,6.699999999999999,9.6,3.8,4.0,2,8.8,0.0
2014-11-04,10.7,16.0,5.4,6.0,2,4.800000000000001,0.0
2014-11-05,13.9,18.8,9.0,6.0,2,1.5999999999999996,0.0
2014-11-06,12.8,14.8,10.8,5.0,2,2.6999999999999993,0.0
2014-11-07,13.8,16.2,11.4,4.0,2,1.6999999999999993,0.0
2014-11-08,14.0,14.2,13.8,4.0,2,1.5,0.0
2014-11-09,12.8,14.0,11.6,2.0,2,2.6999999999999993,0.0
2014-11-10,11.100000000000001,11.4,10.8,5.0,2,4.399999999999999,0.0
2014-11-11,9.0,9.6,8.4,4.0,2,6.5,0.0
2014-11-12,10.2,12.0,8.4,4.0,2,5.300000000000001,0.0
2014-11-13,10.4,12.4,8.4,6.0,2,5.1,0.0
2014-11-15,10.899999999999999,13.2,8.6,5.0,2,4.600000000000001,0.0
2014-11-16,7.199999999999999,8.2,6.2,5.0,2,8.3,0.0
2014-11-17,8.6,9.6,7.6,4.0,2,6.9,0.0
2014-11-18,8.7,8.8,8.6,5.0,2,6.800000000000001,0.0
2014-11-19,8.399999999999999,8.6,8.2,5.0,2,7.100000000000001,0.0
2014-11-20,9.6,11.2,8.0,5.0,2,5.9,0.0
2014-11-21,5.3,7.8,2.8,3.0,2,10.2,0.0
2014-11-22,4.6,5.8,3.4,3.0,2,10.9,0.0
2014-11-23,5.2,6.8,3.6,2.0,2,10.3,0.0
2014-11-24,4.8,4.8,4.8,2.0,1,10.7,0.0
2014-11-25,4.1,4.4,3.8,3.0,2,11.4,0.0
2014-11-26,3.2,4.0,2.4,3.0,2,12.3,0.0
2014-11-27,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-11-28,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-11-29,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-11-30,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-01,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-02,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-03,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-04,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-05,36.8,36.8,36.8,19.0,1,0.0,18.799999999999997
2014-12-06,36.8,36.8,36.8,19.0,1,0.0,18.799999999999997
2014-12-07,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-08,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-09,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-10,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-11,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-12,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-13,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-14,36.8,36.8,36.8,19.0,2,0.0,18.799999999999997
2014-12-15,4.0,6.2,1.8,2.0,2,11.5,0.0
2014-12-16,5.6,5.6,5.6,3.0,2,9.9,0.0
2014-12-17,6.5,8.0,5.0,5.0,2,9.0,0.0
2014-12-18,3.6500000000000004,7.4,-0.1,5.0,2,11.85,0.0
2014-12-19,8.3,11.2,5.4,4.0,2,7.199999999999999,0.0
2014-12-20,6.5,9.2,3.8,9.0,2,9.0,0.0
2014-12-21,7.0,7.2,6.8,14.0,2,8.5,0.0
2014-12-22,5.2,5.4,5.0,5.0,2,10.3,0.0
2014-12-23,8.8,11.6,6.0,9.0,2,6.699999999999999,0.0
2014-12-24,9.399999999999999,10.2,8.6,6.0,2,6.100000000000001,0.0
2014-12-25,7.9,10.6,5.2,10.0,2,7.6,0.0
2014-12-26,4.2,4.4,4.0,11.0,2,11.3,0.0
2014-12-27,-0.55,0.6,-1.7,4.0,2,16.05,0.0
2014-12-28,-1.1,-1.1,-1.1,4.0,1,16.6,0.0
2014-12-29,-2.0,-1.9,-2.1,11.0,2,17.5,0.0
2014-12-30,-4.9,-4.1,-5.7,5.0,2,20.4,0.0
2014-12-31,-7.2,-4.9,-9.5,2.0,2,22.7,0.0
2015-01-01,-6.1,-3.1,-9.1,3.0,2,21.6,0.0
2015-01-02,-1.7999999999999998,-0.7,-2.9,3.0,2,17.3,0.0
2015-01-03,5.0,6.2,3.8,11.0,2,10.5,0.0
2015-01-04,2.5,4.2,0.8,8.0,2,13.0,0.0
2015-01-05,1.9,2.4,1.4,12.0,2,13.6,0.0
2015-01-06,1.3,2.6,0.0,8.0,2,14.2,0.0
2015-01-07,-7.1,-6.9,-7.3,3.0,2,22.6,0.0
2015-01-08,-5.0,-4.1,-5.9,3.0,2,20.5,0.0
2015-01-09,0.9500000000000002,5.4,-3.5,3.0,2,14.55,0.0
2015-01-10,8.6,8.6,8.6,10.0,2,6.9,0.0
2015-01-11,10.600000000000001,16.6,4.6,17.5,2,4.899999999999999,0.0
2015-01-12,5.0,6.4,3.6,9.0,2,10.5,0.0
2015-01-13,3.6999999999999997,6.6,0.8,4.0,2,11.8,0.0
2015-01-14,0.7,1.0,0.4,4.0,2,14.8,0.0
2015-01-15,5.5,8.2,2.8,2.0,2,10.0,0.0
2015-01-16,3.2,3.4,3.0,6.0,2,12.3,0.0
2015-01-17,3.2,4.2,2.2,4.0,2,12.3,0.0
2015-01-18,4.8,6.0,3.6,4.0,2,10.7,0.0
2015-01-19,3.5,4.6,2.4,4.0,2,12.0,0.0
2015-01-20,5.1,6.2,4.0,1.0,2,10.4,0.0
2015-01-21,5.2,6.0,4.4,3.0,2,10.3,0.0
2015-01-22,6.3,6.8,5.8,2.0,2,9.2,0.0
2015-01-23,6.5,7.0,6.0,5.0,2,9.0,0.0
2015-01-24,5.6,5.6,5.6,6.0,1,9.9,0.0
2015-01-25,0.8999999999999999,1.4,0.4,5.0,2,14.6,0.0
2015-01-26,1.3,2.2,0.4,4.0,2,14.2,0.0
2015-01-27,-0.8499999999999999,1.6,-3.3,2.0,2,16.35,0.0
2015-01-28,1.9500000000000002,4.2,-0.3,3.0,2,13.55,0.0
2015-01-29,-1.9,-0.5,-3.3,3.0,2,17.4,0.0
2015-01-30,1.75,4.2,-0.7,4.0,2,13.75,0.0
2015-01-31,2.1,3.8,0.4,10.0,2,13.4,0.0
2015-02-01,-1.3,-1.3,-1.3,4.0,1,16.8,0.0
2015-02-02,3.8,3.8,3.8,4.0,1,11.7,0.0
2015-02-03,0.050000000000000044,2.2,-2.1,4.0,2,15.45,0.0
2015-02-04,0.6,1.0,0.2,4.0,2,14.9,0.0
2015-02-05,1.15,3.4,-1.1,6.0,2,14.35,0.0
2015-02-06,0.75,2.6,-1.1,10.0,2,14.75,0.0
2015-02-07,1.75,3.8,-0.3,5.0,2,13.75,0.0
2015-02-08,-0.95,2.6,-4.5,12.5,2,16.45,0.0
2015-02-09,-2.1,-1.7,-2.5,9.0,2,17.6,0.0
2015-02-10,3.5,5.0,2.0,9.0,2,12.0,0.0
2015-02-11,5.5,7.6,3.4,3.0,2,10.0,0.0
2015-02-12,5.0,6.6,3.4,4.0,2,10.5,0.0
2015-02-13,2.15,5.8,-1.5,4.0,2,13.35,0.0
2015-02-14,3.15,7.0,-0.7,5.0,2,12.35,0.0
2015-02-15,4.199999999999999,8.2,0.2,4.0,2,11.3,0.0
2015-02-16,4.0,6.6,1.4,6.0,2,11.5,0.0
2015-02-17,1.0,1.6,0.4,7.0,2,14.5,0.0
2015-02-18,0.8499999999999999,4.6,-2.9,4.0,2,14.65,0.0
2015-02-19,1.25,4.0,-1.5,6.0,2,14.25,0.0
2015-02-20,1.95,7.0,-3.1,3.0,2,13.55,0.0
2015-02-21,4.65,9.8,-0.5,6.0,2,10.85,0.0
2015-02-22,5.1,7.4,2.8,6.0,2,10.4,0.0
2015-02-23,7.1,7.8,6.4,4.0,2,8.4,0.0
2015-02-24,7.6,7.6,7.6,4.0,1,7.9,0.0
2015-02-25,9.399999999999999,10.6,8.2,6.0,2,6.100000000000001,0.0
2015-02-26,5.800000000000001,6.2,5.4,6.0,2,9.7,0.0
2015-02-27,5.4,6.2,4.6,3.0,2,10.1,0.0
2015-02-28,6.699999999999999,7.8,5.6,2.0,2,8.8,0.0
2015-03-01,6.8999999999999995,8.2,5.6,3.0,2,8.600000000000001,0.0
2015-03-02,7.9,11.6,4.2,7.0,2,7.6,0.0
2015-03-03,5.9,6.8,5.0,11.0,2,9.6,0.0
2015-03-04,6.1,11.2,1.0,5.0,2,9.4,0.0
2015-03-05,5.1,7.4,2.8,2.0,2,10.4,0.0
2015-03-06,4.8,7.6,2.0,7.0,2,10.7,0.0
2015-03-07,4.199999999999999,8.2,0.2,5.0,2,11.3,0.0
2015-03-08,5.5,10.4,0.6,4.0,2,10.0,0.0
2015-03-09,5.3,10.4,0.2,2.0,2,10.2,0.0
2015-03-10,8.1,13.4,2.8,2.0,2,7.4,0.0
2015-03-11,8.9,12.8,5.0,2.0,2,6.6,0.0
2015-03-12,6.7,7.4,6.0,9.0,2,8.8,0.0
2015-03-13,6.1,7.2,5.0,7.0,2,9.4,0.0
2015-03-14,5.7,6.0,5.4,3.0,2,9.8,0.0
2015-03-15,7.6,10.2,5.0,7.0,2,7.9,0.0
2015-03-16,10.5,12.8,8.2,6.0,2,5.0,0.0
2015-03-17,10.0,13.2,6.8,3.0,2,5.5,0.0
2015-03-18,8.6,10.4,6.8,10.0,2,6.9,0.0
2015-03-19,7.199999999999999,10.2,4.2,6.0,2,8.3,0.0
2015-03-20,6.6,9.6,3.6,4.0,2,8.9,0.0
2015-03-21,7.6,13.6,1.6,3.0,2,7.9,0.0
2015-03-22,10.3,14.4,6.2,3.0,2,5.199999999999999,0.0
2015-03-23,6.5,9.8,3.2,5.0,2,9.0,0.0
2015-03-24,8.7,13.6,3.8,4.0,2,6.800000000000001,0.0
2015-03-25,10.7,14.2,7.2,6.0,2,4.800000000000001,0.0
2015-03-26,14.1,17.2,11.0,7.0,2,1.4000000000000004,0.0
2015-03-27,12.100000000000001,12.4,11.8,8.0,2,3.3999999999999986,0.0
2015-03-28,9.5,11.2,7.8,12.0,2,6.0,0.0
2015-03-29,7.0,7.0,7.0,6.0,1,8.5,0.0
2015-03-30,11.4,11.4,11.4,2.0,1,4.1,0.0
2015-03-31,7.800000000000001,9.4,6.2,8.0,2,7.699999999999999,0.0
2015-04-01,8.9,9.0,8.8,14.5,2,6.6,0.0
2015-04-02,8.6,8.6,8.6,16.0,1,6.9,0.0
2015-04-03,5.3,7.2,3.4,11.0,2,10.2,0.0
2015-04-06,5.300000000000001,7.4,3.2,3.0,2,10.2,0.0
2015-04-07,6.699999999999999,9.6,3.8,6.0,2,8.8,0.0
2015-04-08,8.3,10.4,6.2,7.0,2,7.199999999999999,0.0
2015-04-09,10.4,15.0,5.8,5.0,2,5.1,0.0
2015-04-10,11.3,17.2,5.4,5.0,2,4.199999999999999,0.0
2015-04-11,14.700000000000001,20.6,8.8,5.0,2,0.7999999999999989,0.0
2015-04-12,16.700000000000003,20.6,12.8,6.0,2,0.0,0.0
2015-04-13,16.1,21.8,10.4,7.0,2,0.0,0.0
2015-04-14,12.3,13.4,11.2,9.0,2,3.1999999999999993,0.0
2015-04-15,15.6,22.2,9.0,8.0,2,0.0,0.0
2015-04-16,19.1,25.2,13.0,6.0,2,0.0,1.1000000000000014
2015-04-17,22.8,22.8,22.8,8.0,1,0.0,4.800000000000001
2015-04-18,11.2,11.4,11.0,9.0,2,4.300000000000001,0.0
2015-04-19,8.0,11.4,4.6,6.0,2,7.5,0.0
2015-04-20,15.2,15.2,15.2,12.0,1,0.3000000000000007,0.0
2015-04-21,13.3,15.8,10.8,9.0,2,2.1999999999999993,0.0
2015-04-22,13.0,17.0,9.0,4.0,2,2.5,0.0
2015-04-23,13.9,19.8,8.0,4.0,2,1.5999999999999996,0.0
2015-04-24,15.4,21.8,9.0,5.0,2,0.09999999999999964,0.0
2015-04-25,16.0,21.4,10.6,5.0,2,0.0,0.0
2015-04-26,15.4,19.0,11.8,4.0,2,0.09999999999999964,0.0
2015-04-27,17.2,23.4,11.0,7.0,2,0.0,0.0
2015-04-28,15.6,17.2,14.0,3.0,2,0.0,0.0
2015-04-29,11.2,14.8,7.6,9.0,2,4.300000000000001,0.0
2015-04-30,11.5,16.4,6.6,5.0,2,4.0,0.0
2015-05-01,13.9,18.8,9.0,9.0,2,1.5999999999999996,0.0
2015-05-02,12.3,13.6,11.0,5.0,2,3.1999999999999993,0.0
2015-05-03,7.0,7.0,7.0,2.0,1,8.5,0.0
2015-05-04,16.9,22.2,11.6,2.0,2,0.0,0.0
2015-05-05,20.6,24.8,16.4,6.0,2,0.0,2.6000000000000014
2015-05-06,20.8,25.6,16.0,4.0,2,0.0,2.8000000000000007
2015-05-07,19.0,22.8,15.2,12.0,2,0.0,1.0
2015-05-08,17.0,22.0,12.0,4.0,2,0.0,0.0
2015-05-09,23.0,23.0,23.0,4.0,1,0.0,5.0
2015-05-10,21.6,21.6,21.6,14.0,1,0.0,3.6000000000000014
2015-05-11,18.6,18.6,18.6,2.0,1,0.0,0.6000000000000014
2015-05-12,15.4,21.0,9.8,3.0,2,0.09999999999999964,0.0
2015-05-13,19.1,25.2,13.0,6.0,2,0.0,1.1000000000000014
2015-05-14,18.7,21.4,16.0,8.0,2,0.0,0.6999999999999993
2015-05-15,12.8,13.4,12.2,4.0,2,2.6999999999999993,0.0
2015-05-16,16.4,19.8,13.0,2.0,2,0.0,0.0
2015-05-17,16.0,19.8,12.2,8.0,2,0.0,0.0
2015-05-18,16.4,21.8,11.0,4.0,2,0.0,0.0
2015-05-19,20.6,27.2,14.0,5.0,2,0.0,2.6000000000000014
2015-05-20,22.6,27.0,18.2,7.0,2,0.0,4.600000000000001
2015-05-21,12.7,13.4,12.0,7.0,2,2.8000000000000007,0.0
2015-05-22,13.7,14.6,12.8,5.0,2,1.8000000000000007,0.0
2015-05-23,14.0,15.2,12.8,6.0,2,1.5,0.0
2015-05-24,17.3,21.2,13.4,3.0,2,0.0,0.0
2015-05-25,15.6,16.2,15.0,4.0,2,0.0,0.0
2015-05-26,16.4,18.2,14.6,3.0,2,0.0,0.0
2015-05-27,14.5,16.2,12.8,13.0,2,1.0,0.0
2015-05-28,12.600000000000001,14.4,10.8,3.0,2,2.8999999999999986,0.0
2015-05-29,13.4,19.8,7.0,2.0,2,2.0999999999999996,0.0
2015-05-30,17.8,23.2,12.4,4.0,2,0.0,0.0
2015-05-31,17.9,18.8,17.0,4.0,2,0.0,0.0
2015-06-01,19.0,24.4,13.6,4.0,2,0.0,1.0
2015-06-02,22.5,27.6,17.4,3.0,2,0.0,4.5
2015-06-03,23.4,28.8,18.0,3.0,2,0.0,5.399999999999999
2015-06-04,24.700000000000003,29.8,19.6,3.0,2,0.0,6.700000000000003
2015-06-05,21.3,24.6,18.0,5.0,2,0.0,3.3000000000000007
2015-06-06,22.299999999999997,27.4,17.2,4.0,2,0.0,4.299999999999997
2015-06-07,23.9,28.2,19.6,3.0,2,0.0,5.899999999999999
2015-06-08,25.1,30.2,20.0,3.0,2,0.0,7.100000000000001
2015-06-09,29.2,29.2,29.2,4.0,1,0.0,11.2
2015-06-10,22.2,26.4,18.0,5.0,2,0.0,4.199999999999999
2015-06-11,23.7,27.2,20.2,3.0,2,0.0,5.699999999999999
2015-06-12,24.1,29.2,19.0,2.0,2,0.0,6.100000000000001
2015-06-13,24.7,29.0,20.4,7.0,2,0.0,6.699999999999999
2015-06-14,25.4,29.4,21.4,5.0,2,0.0,7.399999999999999
2015-06-15,25.4,27.4,23.4,11.0,2,0.0,7.399999999999999
2015-06-16,19.9,22.8,17.0,5.0,2,0.0,1.8999999999999986
2015-06-17,16.7,17.4,16.0,5.0,2,0.0,0.0
2015-06-18,18.2,22.2,14.2,7.0,2,0.0,0.1999999999999993
2015-06-19,18.3,22.0,14.6,6.0,2,0.0,0.3000000000000007
2015-06-20,17.3,19.6,15.0,5.0,2,0.0,0.0
2015-06-21,16.4,19.0,13.8,4.0,2,0.0,0.0
2015-06-22,17.5,22.8,12.2,3.0,2,0.0,0.0
2015-06-23,17.1,17.6,16.6,6.0,2,0.0,0.0
2015-06-24,15.1,18.2,12.0,5.0,2,0.40000000000000036,0.0
2015-06-25,16.2,20.4,12.0,2.0,2,0.0,0.0
2015-06-26,18.3,21.6,15.0,4.0,2,0.0,0.3000000000000007
2015-06-27,19.9,24.0,15.8,5.0,2,0.0,1.8999999999999986
2015-06-28,19.6,22.2,17.0,4.0,2,0.0,1.6000000000000014
2015-06-29,21.700000000000003,24.8,18.6,5.0,2,0.0,3.700000000000003
2015-06-30,20.6,25.4,15.8,4.0,2,0.0,2.6000000000000014
2015-07-01,22.8,27.8,17.8,4.0,2,0.0,4.800000000000001
2015-07-02,23.7,28.4,19.0,4.0,2,0.0,5.699999999999999
2015-07-03,25.299999999999997,28.4,22.2,6.0,2,0.0,7.299999999999997
2015-07-04,24.7,30.4,19.0,5.0,2,0.0,6.699999999999999
2015-07-05,27.0,33.2,20.8,5.0,2,0.0,9.0
2015-07-06,27.6,32.6,22.6,5.0,2,0.0,9.600000000000001
2015-07-07,28.7,34.4,23.0,4.0,2,0.0,10.7
2015-07-08,30.3,35.6,25.0,3.0,2,0.0,12.3
2015-07-09,21.0,23.0,19.0,6.0,2,0.0,3.0
2015-07-10,19.2,21.2,17.2,10.0,2,0.0,1.1999999999999993
2015-07-11,19.3,24.2,14.4,5.0,2,0.0,1.3000000000000007
2015-07-12,22.5,28.0,17.0,5.0,2,0.0,4.5
2015-07-13,21.9,23.2,20.6,7.0,2,0.0,3.8999999999999986
2015-07-14,23.1,25.0,21.2,6.0,2,0.0,5.100000000000001
2015-07-15,24.4,27.6,21.2,7.0,2,0.0,6.399999999999999
2015-07-16,23.6,28.2,19.0,5.0,2,0.0,5.600000000000001
2015-07-17,27.3,33.2,21.4,4.0,2,0.0,9.3
2015-07-18,28.0,32.6,23.4,4.0,2,0.0,10.0
2015-07-19,27.599999999999998,32.8,22.4,3.0,2,0.0,9.599999999999998
2015-07-20,26.8,30.6,23.0,8.0,2,0.0,8.8
