date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD
2014-03-03,5.5562057,7.895355,3.2258606,2.6405487,550272.0,0.25707883,9.943794,0.0
2014-03-04,6.9688797,9.596069,5.289612,2.1834698,1.1786539e+06,0.2773921,8.53112,0.0
2014-03-05,7.871811,10.768188,4.826233,3.9618187,1.9034111e+06,0.004355113,7.628189,0.0
2014-03-06,8.186966,10.213898,6.2474976,5.605439,1.3226666e+06,0.21654764,7.313034,0.0
2014-03-07,6.8179474,9.699005,3.9978333,3.118685,1.834159e+06,0.010331472,8.682053,0.0
2014-03-08,8.074127,11.820892,5.239502,3.1839466,1.6225792e+06,0.24226506,7.425873,0.0
2014-03-09,7.06855,12.143829,1.9804077,2.5134363,2.1223935e+06,0.0,8.43145,0.0
2014-03-10,5.927109,11.273254,2.2304077,2.060047,1.8453802e+06,0.0,9.572891,0.0
2014-03-11,6.3935013,14.8958435,-0.05230713,2.5092776,2.352674e+06,0.0,9.106499,0.0
2014-03-12,7.698227,14.183044,2.6409912,2.132501,2.3520512e+06,0.0,7.801773,0.0
2014-03-13,7.2032166,14.722778,1.2778931,1.2784672,2.3889195e+06,0.0,8.296783,0.0
2014-03-14,8.652969,17.191833,2.6188354,1.7418919,2.3861588e+06,0.0,6.8470306,0.0
2014-03-15,8.750305,16.212494,5.2662354,3.9860253,1.6985941e+06,0.07413228,6.749695,0.0
2014-03-16,10.833206,14.053925,7.5134583,7.198333,482026.7,0.17801923,4.666794,0.0
2014-03-17,13.628593,16.564514,11.590027,5.401329,1.2350336e+06,0.0006357829,1.8714066,0.0
2014-03-18,11.930542,16.951294,7.1630554,2.4890401,2.3590102e+06,0.0,3.569458,0.0
2014-03-19,12.6679535,15.109436,10.835663,5.6471834,2.1292372e+06,0.043360393,2.8320465,0.0
2014-03-20,12.729446,18.901093,7.7493286,3.1361153,2.5682305e+06,0.0,2.7705536,0.0
2014-03-21,13.904541,20.551666,8.79483,5.186451,2.6560555e+06,0.0,1.595459,0.0
2014-03-22,14.110794,19.624603,8.930664,4.860901,2.5855275e+06,0.0,1.3892059,0.0
2014-03-23,12.834877,16.317902,11.250305,4.4106297,2.1139628e+06,0.608031,2.665123,0.0
2014-03-24,6.4252396,8.5,5.0668335,3.6264567,1.223087e+06,0.22764206,9.07476,0.0
2014-03-25,6.097229,9.471222,3.301178,2.930693,1.9407744e+06,0.03207525,9.402771,0.0
2014-03-26,6.613533,12.3098755,2.3825684,2.1023998,2.3454808e+06,0.12725194,8.886467,0.0
2014-03-27,8.609116,15.148254,3.0315857,2.816609,2.6196095e+06,0.071557365,6.8908844,0.0
2014-03-28,11.439461,17.372437,6.8895874,3.390723,2.8724992e+06,0.0012715658,4.0605392,0.0
2014-03-29,11.787727,18.44925,6.270813,1.2783569,2.8659712e+06,0.0,3.7122726,0.0
2014-03-30,11.769257,20.010132,6.135193,2.7739525,2.9779455e+06,0.0,3.7307434,0.0
2014-03-31,12.010521,18.857727,7.1624756,2.071915,2.9524522e+06,0.0,3.489479,0.0
2014-04-01,12.844933,17.805908,8.506866,2.2669008,2.9341485e+06,0.0,2.6550674,0.0
2014-04-02,12.511719,18.005157,8.278717,2.2443335,2.5376855e+06,0.054899853,2.9882812,0.0
2014-04-03,13.972496,19.60727,9.954651,3.2180982,2.9990955e+06,0.0,1.527504,0.0
2014-04-04,12.498207,16.615814,9.043579,1.9721758,2.3208918e+06,0.0,3.001793,0.0
2014-04-05,13.836784,18.939789,10.424774,2.6535437,2.2858752e+06,0.044314064,1.6632156,0.0
2014-04-06,13.811371,17.670288,11.405548,1.1480803,2.7615275e+06,0.42661032,1.6886292,0.0
2014-04-07,14.128029,19.336731,10.060608,2.037575,2.5386795e+06,0.0024795532,1.3719711,0.0
2014-04-08,15.240944,22.253998,10.365021,3.6959152,2.9878742e+06,1.626873,0.2590561,0.0
2014-04-09,11.198776,12.796387,9.59079,5.6287675,2.6637352e+06,0.49327213,4.3012238,0.0
2014-04-10,7.6123657,10.086853,5.5584717,3.710063,2.2462378e+06,0.6688118,7.8876343,0.0
2014-04-11,8.562332,13.175018,5.2092285,3.0967734,2.0365055e+06,0.0031789145,6.937668,0.0
2014-04-12,8.843239,15.122131,3.1005554,1.8379889,2.4559018e+06,0.00047683716,6.656761,0.0
2014-04-13,9.966713,15.763184,4.816925,2.3040736,2.2347775e+06,0.039132435,5.533287,0.0
2014-04-14,10.162674,16.20105,6.82959,3.9159243,2.219763e+06,0.08357366,5.337326,0.0
2014-04-15,6.871193,8.825195,5.776062,5.398684,3.1842005e+06,0.10089874,8.628807,0.0
2014-04-16,7.6872406,11.146027,5.236786,6.9173994,3.08445e+06,0.051879883,7.8127594,0.0
2014-04-17,8.531395,12.218231,4.7750244,5.5423,1.5957035e+06,0.0109990435,6.968605,0.0
2014-04-18,12.084221,17.461823,7.7992554,2.6966438,3.6160042e+06,0.0,3.415779,0.0
2014-04-19,12.805351,18.290375,10.220825,3.5450377,3.3145858e+06,0.9323438,2.6946487,0.0
2014-04-20,11.702347,15.926758,9.200439,2.4221869,3.0360238e+06,0.5147298,3.7976532,0.0
2014-04-21,13.274033,17.49768,9.4374695,2.7112255,2.8179798e+06,0.209109,2.2259674,0.0
2014-04-22,14.274109,17.707123,11.232422,0.8704101,2.7415165e+06,0.5671183,1.2258911,0.0
2014-04-23,15.137596,19.75415,11.312042,1.6241392,3.0734678e+06,0.1490911,0.36240387,0.0
2014-04-24,16.295471,21.095245,13.080078,2.9362652,3.091072e+06,0.30930835,0.0,0.0
2014-04-25,14.904594,16.223328,14.254425,2.3324394,1.7357739e+06,1.8016496,0.5954056,0.0
2014-04-26,14.863564,16.920135,13.313721,2.3498812,2.6277375e+06,1.0656357,0.63643646,0.0
2014-04-27,15.513802,20.412354,11.587738,3.392109,3.413137e+06,0.0069936123,0.0,0.0
2014-04-28,15.224457,20.055908,11.960022,2.0627222,3.3350528e+06,0.10782878,0.2755432,0.0
2014-04-29,14.592506,18.437286,12.031799,2.6302538,2.6625068e+06,1.2729009,0.9074936,0.0
2014-04-30,16.020248,21.462646,11.911102,2.283493,3.6777985e+06,0.036207836,0.0,0.0
2014-05-01,15.640678,21.30838,11.270081,1.6343143,3.7055702e+06,0.039958954,0.0,0.0
2014-05-02,15.136856,20.839844,11.03595,1.4600922,3.3486635e+06,0.84877014,0.36314392,0.0
2014-05-03,11.765007,12.869202,9.467316,5.1236157,1.7904085e+06,1.1356672,3.734993,0.0
2014-05-04,10.315727,14.0442505,7.2352905,8.7048025,3.087108e+06,0.17677942,5.184273,0.0
2014-05-05,10.616219,14.863373,7.564789,3.732543,3.7330942e+06,0.0,4.8837814,0.0
2014-05-06,12.853172,19.457794,5.2008057,3.1765623,3.937472e+06,0.0,2.6468277,0.0
2014-05-07,15.1931305,21.127716,11.718933,4.0758514,3.0800255e+06,1.1432966,0.3068695,0.0
2014-05-08,15.345177,19.209747,11.92514,3.0528398,3.2450178e+06,0.43853125,0.1548233,0.0
2014-05-09,15.845261,20.434326,10.437103,2.269257,2.660288e+06,0.0016848246,0.0,0.0
2014-05-10,17.121803,20.57965,14.5503235,3.4587371,3.5314262e+06,0.1004537,0.0,0.0
2014-05-11,14.250168,17.376099,9.559967,3.0338023,2.4193492e+06,2.5765738,1.2498322,0.0
2014-05-12,12.541115,16.256287,9.212189,3.6944995,3.7962752e+06,0.2114296,2.9588852,0.0
2014-05-13,10.280922,11.70224,9.180969,2.179411,1.5830998e+06,1.9264857,5.219078,0.0
2014-05-14,11.366417,14.157898,8.680481,7.0234623,2.8260225e+06,0.23959479,4.133583,0.0
2014-05-15,10.340385,11.167664,9.1458435,11.346878,1.2319574e+06,1.9839604,5.1596146,0.0
2014-05-16,11.141258,12.308685,10.296967,7.5023,1.3382188e+06,2.198251,4.3587418,0.0
2014-05-17,11.539391,13.891144,9.781189,4.9276657,2.1180545e+06,0.14661153,3.9606094,0.0
2014-05-18,13.119888,15.95874,10.858002,2.8688478,1.9646762e+06,1.0019621,2.3801117,0.0
2014-05-19,16.668594,22.16565,10.959045,4.169265,4.3420505e+06,0.006612142,0.0,0.0
2014-05-20,18.927246,24.284851,13.456177,3.597999,4.1955155e+06,6.357829e-05,0.0,0.9272461
2014-05-21,20.323158,25.580566,14.602539,3.289093,3.9721172e+06,0.026257832,0.0,2.3231583
2014-05-22,22.526619,27.414398,17.758087,4.565976,4.369391e+06,0.0,0.0,4.526619
2014-05-23,23.124527,28.181274,19.076569,4.622887,4.3390505e+06,0.0062942505,0.0,5.124527
2014-05-24,21.415459,25.270782,18.826416,2.1928303,2.6931585e+06,0.330925,0.0,3.4154587
2014-05-25,20.474365,24.974915,17.02771,2.649168,3.6473642e+06,0.47683716,0.0,2.4743652
2014-05-26,19.668068,24.682129,16.312897,1.1297352,3.26819e+06,1.954015,0.0,1.6680679
2014-05-27,19.299149,23.77893,16.157806,2.408309,4.0901248e+06,0.017929077,0.0,1.2991486
2014-05-28,16.041458,17.833557,14.780792,2.1952424,2.3429248e+06,2.0720801,0.0,0.0
2014-05-29,15.354057,17.876282,14.129639,4.006644,2.5892222e+06,1.2646993,0.14594269,0.0
2014-05-30,12.1432495,14.070374,10.061829,6.4614396,1.9281492e+06,0.021362305,3.3567505,0.0
2014-05-31,13.928207,17.007019,10.301819,4.594085,2.409135e+06,0.033823647,1.5717926,0.0
2014-06-01,16.172752,20.202545,13.452179,4.151084,3.314735e+06,0.033219658,0.0,0.0
2014-06-02,16.283066,19.837189,13.303497,3.4031134,3.1996802e+06,0.020726522,0.0,0.0
2014-06-03,15.709381,19.312256,12.123047,1.2364326,3.756079e+06,0.027624767,0.0,0.0
2014-06-04,17.263748,21.954346,11.5286255,1.5982286,3.8423255e+06,0.06078084,0.0,0.0
2014-06-05,18.524445,22.528534,14.21048,1.7873453,4.0843435e+06,0.10242462,0.0,0.5244446
2014-06-06,20.13758,25.311401,14.7352295,2.2582355,4.4078845e+06,0.014527639,0.0,2.1375809
2014-06-07,21.741043,27.70398,13.81485,0.83466315,4.636847e+06,0.00025431317,0.0,3.741043
2014-06-08,23.839066,29.743378,16.866943,0.6483587,4.5475325e+06,0.0,0.0,5.8390656
2014-06-09,25.03489,31.139557,16.93274,1.3773768,4.5645355e+06,0.0,0.0,7.034889
2014-06-10,25.925613,32.473175,18.066437,0.87227845,4.440926e+06,0.0,0.0,7.9256134
2014-06-11,26.242065,32.7706,20.129578,1.0962001,4.3054975e+06,0.013224284,0.0,8.242065
2014-06-12,24.899223,28.956848,21.471527,2.757165,4.0075735e+06,0.011285146,0.0,6.8992233
2014-06-13,22.15863,25.479004,19.03061,2.9420533,3.6910805e+06,3.1789146e-05,0.0,4.1586304
2014-06-14,19.521454,21.565857,17.954865,3.636456,3.7517398e+06,0.0020980835,0.0,1.5214539
2014-06-15,18.129097,22.441956,13.222107,3.50044,4.146675e+06,0.016434988,0.0,0.12909698
2014-06-16,17.650131,21.679962,13.205078,1.7827028,3.18237e+06,0.052293144,0.0,0.0
2014-06-17,17.458946,20.382904,14.011353,1.4672116,1.7955158e+06,0.0063578286,0.0,0.0
2014-06-18,19.54972,24.308289,13.949738,1.8267896,3.658722e+06,0.016721088,0.0,1.5497208
2014-06-19,19.898613,25.335571,13.532013,2.2214813,3.8647298e+06,0.0011126201,0.0,1.898613
2014-06-20,18.13211,20.829681,16.543793,4.7223053,3.8313472e+06,0.07985433,0.0,0.1321106
2014-06-21,17.243462,20.53653,13.238647,3.6736133,3.610193e+06,0.007883707,0.0,0.0
2014-06-22,19.880516,24.363403,14.239746,1.582593,3.2192725e+06,0.005372365,0.0,1.880516
2014-06-23,21.25695,25.967468,15.241577,1.8072288,4.637858e+06,0.00076293945,0.0,3.2569504
2014-06-24,19.788193,23.035767,18.035095,2.5864406,2.5593428e+06,1.0116259,0.0,1.7881927
2014-06-25,17.175293,20.725372,13.981415,2.0049353,2.5145045e+06,0.5542119,0.0,0.0
2014-06-26,17.051796,19.771454,14.113739,4.5259166,2.8050475e+06,0.003369649,0.0,0.0
2014-06-27,18.729187,24.067657,11.761505,1.2433622,4.212557e+06,0.0,0.0,0.729187
2014-06-28,21.6548,26.844055,14.813019,4.227724,4.4233345e+06,0.0,0.0,3.6548004
2014-06-29,23.84996,28.83313,19.434418,4.4950686,4.0566485e+06,0.0004132589,0.0,5.8499603
2014-06-30,16.522652,17.371552,14.695038,5.3988147,1.6099115e+06,2.2668521,0.0,0.0
2014-07-01,18.934097,22.694916,14.348328,3.2692132,4.336252e+06,0.0032424927,0.0,0.9340973
2014-07-02,20.243034,26.406952,14.103729,2.9949076,4.2576725e+06,0.0626564,0.0,2.2430344
2014-07-03,19.8443,23.848083,14.920837,3.2617574,3.9785258e+06,0.556914,0.0,1.8442993
2014-07-04,21.073502,27.048767,13.908264,3.360394,4.6615085e+06,0.0,0.0,3.0735016
2014-07-05,22.032417,25.875244,18.957306,3.1078653,4.0331862e+06,0.022125244,0.0,4.0324173
2014-07-06,24.177002,28.95166,18.304535,1.3199301,3.8848088e+06,0.033601124,0.0,6.177002
2014-07-07,25.753075,30.656616,19.40384,1.9392937,3.8719872e+06,0.0011444092,0.0,7.7530746
2014-07-08,23.955902,25.584412,22.324219,3.4420242,2.5078658e+06,1.8262863,0.0,5.955902
2014-07-09,18.66745,20.388794,17.239258,3.1272283,2.4275412e+06,0.7499059,0.0,0.66744995
2014-07-10,17.436455,21.001984,14.412659,3.7598798,2.5212758e+06,0.38016635,0.0,0.0
2014-07-11,17.086761,19.052368,15.091614,5.9333286,1.685393e+06,2.10584,0.0,0.0
2014-07-12,20.724663,24.810028,16.95343,4.67018,3.6215128e+06,0.075531006,0.0,2.7246628
2014-07-13,20.88694,26.096405,17.0224,1.4199735,3.796318e+06,0.12788773,0.0,2.88694
2014-07-14,20.698257,24.077515,16.579315,1.1673572,2.6264108e+06,0.8546829,0.0,2.6982574
2014-07-15,23.57653,28.950592,19.02832,3.1706986,4.0659288e+06,0.04183451,0.0,5.5765305
2014-07-16,24.295982,29.741974,19.876495,2.9375842,4.2098515e+06,0.013637543,0.0,6.2959824
2014-07-17,23.729683,29.304413,20.210815,2.588338,4.104047e+06,0.009409587,0.0,5.729683
2014-07-18,23.552208,28.984894,18.76184,2.432301,3.5956565e+06,0.06055832,0.0,5.552208
2014-07-19,25.241043,30.198212,19.639404,1.2261825,3.6839808e+06,0.0014940897,0.0,7.241043
2014-07-20,26.245987,31.783325,19.947449,3.8418677,4.1508055e+06,0.0,0.0,8.245987
2014-07-21,25.82222,29.81076,23.431091,3.1815767,3.232256e+06,0.69764453,0.0,7.82222
2014-07-22,21.152649,22.903564,20.097107,1.7429109,1.5911808e+06,3.889402,0.0,3.152649
2014-07-23,22.103348,27.157745,19.265808,3.7893634,3.610466e+06,0.42772296,0.0,4.103348
2014-07-24,21.104248,24.847687,17.35492,3.5393558,3.2500992e+06,0.041071575,0.0,3.104248
2014-07-25,21.798393,26.173584,17.988464,0.92472374,3.175774e+06,0.026416777,0.0,3.7983932
2014-07-26,23.204216,28.754578,17.859375,1.4035987,3.7258498e+06,0.012461345,0.0,5.204216
2014-07-27,21.779213,23.53012,19.738586,1.451521,2.7720748e+06,1.4737448,0.0,3.779213
2014-07-28,20.880157,23.330872,18.897919,1.8677846,2.1863595e+06,1.2672424,0.0,2.8801575
2014-07-29,21.692307,24.926178,19.000732,2.6457765,2.1641215e+06,2.150599,0.0,3.6923065
2014-07-30,22.252502,26.617218,19.434448,2.651223,2.4858838e+06,5.371952,0.0,4.2525024
2014-07-31,21.48465,24.749146,18.715271,1.5178769,2.4484692e+06,2.3081143,0.0,3.4846497
2014-08-01,22.506348,26.432678,20.1958,2.8306797,3.393425e+06,0.23097992,0.0,4.5063477
2014-08-02,23.63192,28.880127,18.894745,1.5665972,3.657327e+06,0.06399155,0.0,5.63192
2014-08-03,23.462776,27.699097,20.123352,2.5064614,3.4124248e+06,0.39250055,0.0,5.462776
2014-08-04,21.301888,23.114227,19.39618,1.5901302,1.7698774e+06,1.2697538,0.0,3.3018875
2014-08-05,21.620079,25.143616,18.279602,3.5174565,2.9328255e+06,0.0027656555,0.0,3.620079
2014-08-06,21.602036,23.663391,19.761688,4.8982763,1.879616e+06,0.6678582,0.0,3.6020355
2014-08-07,20.893585,23.838379,18.200012,2.4984467,2.5550292e+06,0.7339795,0.0,2.8935852
2014-08-08,22.679863,27.457458,18.707306,2.1659908,3.6002815e+06,0.0076929727,0.0,4.679863
2014-08-09,23.007408,29.123932,17.591217,2.8197908,3.6029485e+06,0.46710968,0.0,5.007408
2014-08-10,23.417374,27.311432,20.034882,1.5921171,2.9097345e+06,0.5788803,0.0,5.4173737
2014-08-11,23.820366,28.539368,21.41565,2.8733206,3.1288492e+06,0.10480881,0.0,5.820366
2014-08-12,19.626633,21.459015,18.75705,3.4595814,1.8322986e+06,0.010935465,0.0,1.6266327
2014-08-13,20.56099,24.304169,16.841492,3.190758,2.7395542e+06,0.58647794,0.0,2.5609894
2014-08-14,16.721893,18.415466,15.735718,3.3947473,757576.5,4.247729,0.0,0.0
2014-08-15,18.354637,23.007294,15.74173,1.4723111,2.8019072e+06,0.5601247,0.0,0.35463715
2014-08-16,16.947975,20.70282,14.167267,3.11396,2.8724222e+06,0.018437702,0.0,0.0
2014-08-17,17.5252,21.371948,14.398254,3.36304,3.0212738e+06,0.007820129,0.0,0.0
2014-08-18,18.998817,24.85321,13.5164795,3.5485497,3.651217e+06,0.0,0.0,0.99881744
2014-08-19,19.40754,23.23529,16.642822,1.1793653,2.6897238e+06,0.25870007,0.0,1.4075394
2014-08-20,17.91214,19.848389,17.05249,1.674769,2.1421525e+06,0.49521127,0.0,0.0
2014-08-21,16.408875,20.223022,13.329834,3.3229604,2.8302465e+06,1.2673378,0.0,0.0
2014-08-22,16.807335,21.478638,12.401825,2.193028,2.9480232e+06,0.00082651776,0.0,0.0
2014-08-23,17.84481,22.211792,15.477936,1.7653472,1.7195009e+06,1.5734991,0.0,0.0
2014-08-24,16.451721,19.3013,15.0711975,4.9213333,2.7278932e+06,1.2177469,0.0,0.0
2014-08-25,15.003571,20.282227,10.810944,2.221427,2.4276862e+06,0.015513102,0.49642944,0.0
2014-08-26,16.990944,20.822296,13.241547,3.5949373,1.6233046e+06,0.012461344,0.0,0.0
2014-08-27,17.956429,21.693085,15.541809,3.76818,2.3785472e+06,0.27434033,0.0,0.0
2014-08-28,15.860954,21.773895,11.05661,1.7138842,3.086221e+06,0.0,0.0,0.0
2014-08-29,16.733253,23.48059,10.547638,2.5469975,3.094912e+06,0.0,0.0,0.0
2014-08-30,18.032318,22.892792,14.188599,1.5808953,2.7359488e+06,0.03566742,0.0,0.032318115
2014-08-31,18.08834,21.033966,16.24533,1.1223422,1.7959595e+06,1.0180155,0.0,0.08834076
2014-09-01,15.215202,15.894806,13.88385,4.569927,432955.75,4.240163,0.28479767,0.0
2014-09-02,15.013893,15.565186,14.225647,6.248005,775347.25,2.2823014,0.48610687,0.0
2014-09-03,17.688232,20.775665,15.125305,5.09668,1.866799e+06,1.404953,0.0,0.0
2014-09-04,20.098549,24.655731,17.39215,3.0053217,2.365837e+06,0.4519463,0.0,2.098549
2014-09-05,20.514664,25.003693,17.79245,2.0828028,2.8931072e+06,0.05375544,0.0,2.5146637
2014-09-06,19.024529,21.881042,17.2883,1.6319017,2.3660802e+06,0.6164233,0.0,1.0245285
2014-09-07,18.596352,21.6297,16.5307,1.0260733,1.7335211e+06,0.10442734,0.0,0.5963516
2014-09-08,19.278107,24.674042,16.007782,1.3664173,2.5168085e+06,0.0066121416,0.0,1.2781067
2014-09-09,19.46048,25.227814,15.555359,1.7010994,2.6723285e+06,0.95421475,0.0,1.4604797
2014-09-10,18.400978,21.30893,17.028076,2.0662184,2.0083584e+06,0.23193358,0.0,0.4009781
2014-09-11,15.7317505,16.09256,15.439148,2.0809417,350984.53,2.759107,0.0,0.0
2014-09-12,14.95417,15.867401,13.910034,2.1492488,541725.9,4.381879,0.5458298,0.0
2014-09-13,17.071465,20.388916,15.063232,3.4309459,1.4635775e+06,2.279695,0.0,0.0
2014-09-14,16.19342,17.18042,15.607697,2.119554,559001.6,2.518177,0.0,0.0
2014-09-15,16.662262,19.66565,14.908264,1.7802268,1.394816e+06,0.95701224,0.0,0.0
2014-09-16,16.47123,20.532196,14.1015625,1.3663185,2.5642282e+06,0.01707077,0.0,0.0
2014-09-17,16.491295,21.688843,13.777924,1.851687,2.340241e+06,0.11905035,0.0,0.0
2014-09-18,16.373749,22.00763,12.788269,3.432918,2.3581355e+06,0.0,0.0,0.0
2014-09-19,17.58825,21.850494,14.633881,3.3208282,1.5987499e+06,0.018374126,0.0,0.0
2014-09-20,18.789581,23.635803,15.442291,1.2645783,2.1613055e+06,0.0,0.0,0.7895813
2014-09-21,19.832191,24.771698,18.126526,2.0225563,2.4101505e+06,0.68880713,0.0,1.8321915
2014-09-22,15.159714,16.839355,12.631653,4.5606723,1.9737985e+06,0.4921277,0.34028625,0.0
2014-09-23,11.72596,15.277069,10.159149,5.4249797,2.13024e+06,0.048510235,3.7740402,0.0
2014-09-24,11.2810135,17.73236,6.6620483,2.9955642,1.808111e+06,0.0,4.2189865,0.0
2014-09-25,12.472893,15.395538,10.357849,2.3029008,1.113071e+06,0.112819664,3.0271072,0.0
2014-09-26,13.18177,14.841675,12.015686,3.9006057,800878.94,0.13071696,2.3182297,0.0
2014-09-27,14.266838,16.654205,12.924835,2.8296533,309260.8,0.36636984,1.2331619,0.0
2014-09-28,13.578003,19.943848,9.445526,1.5047983,2.3807318e+06,6.357829e-05,1.9219971,0.0
2014-09-29,14.586235,21.18393,10.858459,3.1248882,2.437922e+06,0.0,0.91376495,0.0
2014-09-30,13.994507,19.269318,10.922211,1.2591677,1.9867819e+06,0.0,1.5054932,0.0
2014-10-01,15.149261,18.846527,12.795044,1.1844097,1.0775894e+06,0.08300146,0.35073853,0.0
2014-10-02,15.6636505,17.37854,14.790527,2.6107922,908625.06,0.2945582,0.0,0.0
2014-10-03,14.203133,17.459198,12.327942,1.6315341,1.0667264e+06,0.33006665,1.2968674,0.0
2014-10-04,13.262749,15.518829,11.9097595,1.7828612,754389.3,0.18618901,2.2372513,0.0
2014-10-05,13.403664,17.508484,11.636078,2.458648,1.8806358e+06,0.094286606,2.0963364,0.0
2014-10-06,12.946159,17.796478,10.013672,3.2269478,2.0717652e+06,0.00015894572,2.5538406,0.0
2014-10-07,13.36731,16.360962,10.895996,4.902217,1.4009216e+06,0.00076293945,2.1326904,0.0
2014-10-08,16.018608,19.505371,13.157043,4.7115974,1.1757355e+06,0.02530416,0.0,0.0
2014-10-09,18.70456,23.358002,15.324463,4.578242,1.8865834e+06,0.00025431314,0.0,0.7045593
2014-10-10,18.011314,22.73462,14.769867,2.0252116,1.848576e+06,0.0,0.0,0.011314392
2014-10-11,17.595604,23.4328,14.243103,2.4994755,1.79648e+06,0.0011126201,0.0,0.0
2014-10-12,16.444214,21.214874,13.950653,1.7543757,1.4823936e+06,0.046475727,0.0,0.0
2014-10-13,17.66314,22.019623,14.602539,2.8871508,1.4553259e+06,0.0,0.0,0.0
2014-10-14,18.170319,21.974823,15.801514,3.253592,1.3875371e+06,0.032869976,0.0,0.1703186
2014-10-15,14.698837,18.51889,12.34552,1.8074174,947315.25,0.89502335,0.8011627,0.0
2014-10-16,15.609749,20.740173,12.163055,1.6950302,1.537152e+06,0.11631648,0.0,0.0
2014-10-17,14.565392,15.37146,13.0784,2.2423043,346056.53,1.753521,0.93460846,0.0
2014-10-18,13.895386,19.056152,11.069794,2.1899548,1.3718955e+06,0.0006357829,1.6046143,0.0
2014-10-19,13.82608,19.875092,10.15921,3.6722083,1.7982762e+06,0.0,1.6739197,0.0
2014-10-20,15.643173,22.932587,10.815521,2.385326,1.589312e+06,0.03407796,0.0,0.0
2014-10-21,15.5043335,18.095764,13.613617,1.7135212,1.2024575e+06,1.8799464,0.0,0.0
2014-10-22,9.801956,12.777924,8.021484,5.912121,717478.4,5.6712785,5.698044,0.0
2014-10-23,8.573975,10.482178,7.29953,6.068123,341256.53,1.1281013,6.9260254,0.0
2014-10-24,8.19265,9.703552,7.3128357,5.0786443,255496.53,0.6698291,7.30735,0.0
2014-10-25,7.1688385,9.711609,5.99704,1.4595191,817783.44,0.007470449,8.3311615,0.0
2014-10-26,6.6008835,9.609802,4.8844604,0.64829224,747805.9,0.006135305,8.8991165,0.0
2014-10-27,6.6537323,9.235382,5.090912,1.5370854,650103.44,0.013637543,8.846268,0.0
2014-10-28,3.6852798,7.979553,1.070221,1.1318792,1.1857878e+06,0.0003496806,11.81472,0.0
2014-10-29,4.8624496,8.869232,1.5805969,1.9167819,1.1442731e+06,0.00031789145,10.63755,0.0
2014-10-30,6.5844803,9.888245,4.845703,1.3249439,1.1345962e+06,0.0009536743,8.91552,0.0
2014-10-31,5.85408,10.959106,2.5701904,1.9957652,1.1684906e+06,0.0,9.64592,0.0
2014-11-01,5.952881,9.838562,3.0150757,1.122577,1.174784e+06,0.00031789145,9.547119,0.0
2014-11-02,7.364006,11.060638,5.135803,2.940915,963592.56,0.0003496806,8.135994,0.0
2014-11-03,7.117386,9.792664,4.5767517,4.502162,1.4031488e+06,0.0005722046,8.382614,0.0
2014-11-04,13.440292,18.06839,10.343658,7.656786,1.4425045e+06,3.1789146e-05,2.0597076,0.0
2014-11-05,14.553284,18.520569,11.107452,6.4155846,813286.4,0.0,0.9467163,0.0
2014-11-06,14.769058,17.028168,13.601044,4.188993,1.2338774e+06,0.004673004,0.7309418,0.0
2014-11-07,14.584869,17.320404,12.44696,3.1787443,845772.75,0.5533854,0.9151306,0.0
2014-11-08,11.4320755,14.570343,9.549072,3.2438145,521821.88,1.0246912,4.0679245,0.0
2014-11-09,11.012077,14.607361,8.514862,2.474489,1.0058026e+06,0.0032107036,4.4879227,0.0
2014-11-10,12.630905,15.698364,10.97641,4.918895,1.0322944e+06,0.0006357829,2.8690948,0.0
2014-11-11,13.149422,16.766022,11.112061,4.65971,1.1772075e+06,0.00015894574,2.3505783,0.0
2014-11-12,11.262245,13.23526,9.591187,3.8980062,955797.4,0.00015894572,4.237755,0.0
2014-11-13,10.873405,13.702057,8.863525,2.202274,713659.75,0.17779669,4.6265945,0.0
2014-11-14,12.060158,14.663269,10.230774,2.2142954,975965.9,0.0068664555,3.4398422,0.0
2014-11-15,11.425232,12.289276,10.294556,5.274891,711236.3,0.009791056,4.074768,0.0
2014-11-16,9.285103,10.438599,8.06665,5.041137,833506.1,0.74920654,6.214897,0.0
2014-11-17,8.6048355,9.110687,8.2655945,3.217066,290491.72,0.71420676,6.8951645,0.0
2014-11-18,9.646812,12.119568,7.8423767,4.6805897,813998.94,2.670892,5.8531876,0.0
2014-11-19,8.884415,11.1267395,7.9014587,2.3900108,1.0633941e+06,0.35514832,6.6155853,0.0
2014-11-20,7.4453735,9.536621,6.35437,4.9129405,509316.28,0.00038146976,8.054626,0.0
2014-11-21,4.7483063,8.535645,2.0652466,2.4229207,1.0720811e+06,0.0,10.751694,0.0
2014-11-22,4.824127,7.420624,2.8537598,1.809144,629265.06,0.0049591064,10.675873,0.0
2014-11-23,5.397537,7.4516907,3.8272095,2.4193544,907217.06,0.0016848246,10.102463,0.0
2014-11-24,4.593834,5.3539734,3.5169983,2.8527937,532484.25,0.096066795,10.906166,0.0
2014-11-25,4.268173,5.247864,3.6960144,1.5413208,427596.8,0.046857197,11.231827,0.0
2014-11-26,3.703804,5.001648,2.3671265,2.3200047,419306.66,0.01373291,11.796196,0.0
2014-11-27,2.5072937,2.8682556,2.023285,4.2815003,361028.28,0.006643931,12.992706,0.0
2014-11-28,1.8463821,2.0004578,1.6660767,3.2986104,200294.4,0.17442703,13.653618,0.0
